"","sub","rotation","imagename","match","imgID","block","correct","response_time"
"1334",3,120,"062_Sofa_Dreiersofa","match",62,2,1,796
"1335",3,0,"008_Bildschirm_Desktop","match",8,2,1,1479
"1336",3,60,"055_Schrank_Kleiderschrank","match",55,2,1,1255
"1337",3,120,"010_Blume_Gaenseblume","mismatch",10,2,1,1787
"1338",3,180,"094_Boot_Segelschiff","match",94,2,1,1027
"1339",3,120,"011_Blume_Kaktus","mismatch",11,2,1,1508
"1340",3,0,"097_Besteck_Gabel","mismatch",97,2,1,1374
"1341",3,300,"038_Toaster_2ScheibenToaster","mismatch",38,2,1,661
"1342",3,0,"066_Stuhl_Barstuhl","match",66,2,1,931
"1343",3,300,"060_Sitzbank_Schaukelbank","mismatch",60,2,1,1300
"1344",3,120,"081_Uhr_Digitaluhr","mismatch",81,2,1,1402
"1345",3,0,"047_Nuss_Erdnuss","mismatch",47,2,1,724
"1346",3,0,"009_Bildschirm_Flachbildfernseher","mismatch",9,2,1,1035
"1347",3,120,"063_Sofa_Ecksofa","mismatch",63,2,1,895
"1348",3,180,"076_Tisch_Holztisch","match",76,2,1,1506
"1349",3,120,"057_Seife_Kernseife","mismatch",57,2,1,759
"1350",3,120,"092_Boot_Ruderboot","mismatch",92,2,1,985
"1351",3,180,"021_Gitarre_Akustikgitarre","mismatch",21,2,1,642
"1352",3,180,"013_Blume_Rosen","mismatch",13,2,1,848
"1353",3,120,"087_Auto_Panzer","mismatch",87,2,1,921
"1354",3,180,"075_Tisch_Etagentisch","mismatch",75,2,1,1219
"1355",3,120,"020_Drucker_Multifunktionsdrucker","match",20,2,1,1795
"1356",3,180,"014_Blume_Sonnenblume","mismatch",14,2,1,1022
"1357",3,0,"036_Kaffeemaschine_Filterkaffeemaschine","mismatch",36,2,1,1075
"1358",3,120,"039_Wasserkocher_modernerWasserkocher","mismatch",39,2,1,1187
"1359",3,120,"005_Bett_Doppelbett","match",5,2,1,992
"1360",3,240,"044_Lampe_Tischleuchte","match",44,2,1,560
"1361",3,120,"002_Baum_Palme","match",2,2,1,491
"1362",3,300,"045_Lampe_Wandlampe","mismatch",45,2,1,461
"1363",3,0,"091_Flugzeug_Segelflieger","mismatch",91,2,1,869
"1364",3,240,"037_Mixer_Standmixer","mismatch",37,2,1,581
"1365",3,120,"043_Lampe_Strassenlaterne","mismatch",43,2,1,698
"1366",3,300,"098_Auto_Van","mismatch",98,2,1,723
"1367",3,300,"025_Glas_Weinglas","match",25,2,0,580
"1368",3,120,"041_Lampe_Schreibtischlampe","match",41,2,1,824
"1369",3,300,"033_Kopfhoerer_Muschelkopfhoerer","match",33,2,1,513
"1370",3,120,"070_Stuhl_Schalenstuhl","match",70,2,1,855
"1371",3,120,"068_Stuhl_Holzstuhl","match",68,2,1,542
"1372",3,120,"012_Blume_Orchidee","match",12,2,1,735
"1373",3,240,"017_Computer_PC","mismatch",17,2,1,1294
"1374",3,180,"023_Glas_Sektglas","match",23,2,1,478
"1375",3,240,"052_Regal_Metallregal","match",52,2,1,546
"1376",3,0,"018_Computer_Tablet","match",18,2,0,677
"1377",3,240,"040_Lampe_Deckenlampe","mismatch",40,2,0,1081
"1378",3,0,"096_Auto_Oldtimer","match",96,2,1,1822
"1379",3,180,"071_Stuhl_Schreibtischstuhl","match",71,2,1,698
"1380",3,60,"064_Sofa_Ledersofa","mismatch",64,2,1,862
"1381",3,240,"027_Kamera_Spiegelreflexkamera","match",27,2,1,622
"1382",3,60,"028_Wasserkocher_retroWasserkocher","match",28,2,1,921
"1383",3,120,"099_Eimer_Wassereimer","match",99,2,1,691
"1384",3,0,"022_Gitarre_Elektrogitarre","mismatch",22,2,1,1961
"1385",3,300,"079_Tisch_Schreibtisch","match",79,2,1,995
"1386",3,300,"083_Ventilator_Standventilator","match",83,2,1,578
"1387",3,60,"015_Blume_Tulpen","match",15,2,1,638
"1388",3,0,"048_Nuss_Mandel","match",48,2,1,450
"1389",3,60,"049_Nuss_Pistazie","match",49,2,1,426
"1390",3,0,"074_Telefon_Smartphone","mismatch",74,2,1,521
"1391",3,180,"088_Flugzeug_Kampfflieger","match",88,2,1,540
"1392",3,0,"029_Klavier_Fluegel","mismatch",29,2,1,462
"1393",3,240,"051_Regal_Holzregal","match",51,2,1,654
"1394",3,120,"058_Sitzbank_Holzbank_mit_Lehne","match",58,2,1,606
"1395",3,240,"093_Boot_Kanu","mismatch",93,2,1,544
"1396",3,0,"056_Seife_Fluessigseife","match",56,2,1,1430
"1397",3,120,"061_Sitzbank_Baumbank","match",61,3,1,555
"1398",3,240,"097_Besteck_Gabel","mismatch",97,3,1,809
"1399",3,300,"046_Besteck_Messer","mismatch",46,3,1,770
"1400",3,60,"088_Flugzeug_Kampfflieger","match",88,3,1,445
"1401",3,120,"100_Besteck_Loeffel","match",100,3,1,495
"1402",3,60,"010_Blume_Gaenseblume","mismatch",10,3,1,727
"1403",3,120,"015_Blume_Tulpen","match",15,3,1,971
"1404",3,180,"031_Klavier_Pianino","match",31,3,0,917
"1405",3,180,"011_Blume_Kaktus","match",11,3,1,1105
"1406",3,0,"033_Kopfhoerer_Muschelkopfhoerer","match",33,3,1,467
"1407",3,60,"056_Seife_Fluessigseife","mismatch",56,3,1,2159
"1408",3,60,"045_Lampe_Wandlampe","mismatch",45,3,1,957
"1409",3,300,"047_Nuss_Erdnuss","match",47,3,1,470
"1410",3,120,"048_Nuss_Mandel","mismatch",48,3,0,514
"1411",3,0,"067_Stuhl_Buerostuhl","mismatch",67,3,1,1066
"1412",3,180,"058_Sitzbank_Holzbank_mit_Lehne","mismatch",58,3,1,718
"1413",3,60,"054_Schrank_Bueroschrank","match",54,3,1,1165
"1414",3,60,"050_Nuss_Wallnuss","mismatch",50,3,1,850
"1415",3,60,"008_Bildschirm_Desktop","match",8,3,1,621
"1416",3,0,"098_Auto_Van","match",98,3,1,665
"1417",3,120,"022_Gitarre_Elektrogitarre","mismatch",22,3,1,779
"1418",3,120,"026_Kamera_Digitalkamera","match",26,3,1,818
"1419",3,180,"004_Baum_Weide","mismatch",4,3,1,943
"1420",3,180,"029_Klavier_Fluegel","match",29,3,1,655
"1421",3,300,"005_Bett_Doppelbett","match",5,3,1,891
"1422",3,300,"036_Kaffeemaschine_Filterkaffeemaschine","mismatch",36,3,1,762
"1423",3,300,"021_Gitarre_Akustikgitarre","mismatch",21,3,1,619
"1424",3,240,"009_Bildschirm_Flachbildfernseher","match",9,3,1,1203
"1425",3,180,"064_Sofa_Ledersofa","match",64,3,1,1022
"1426",3,240,"002_Baum_Palme","mismatch",2,3,1,618
"1427",3,180,"019_Drucker_Heimdrucker","mismatch",19,3,1,776
"1428",3,180,"044_Lampe_Tischleuchte","mismatch",44,3,1,415
"1429",3,180,"006_Bett_Einzelbett","match",6,3,1,1222
"1430",3,60,"068_Stuhl_Holzstuhl","match",68,3,1,564
"1431",3,300,"065_Sofa_Zweiersofa","mismatch",65,3,1,1031
"1432",3,300,"040_Lampe_Deckenlampe","mismatch",40,3,1,1238
"1433",3,300,"077_Tisch_Rundtisch","match",77,3,1,1030
"1434",3,180,"081_Uhr_Digitaluhr","mismatch",81,3,1,2195
"1435",3,0,"072_Sessel_Ledersessel","match",72,3,1,566
"1436",3,0,"095_Boot_Kreuzfahrtschiff","mismatch",95,3,1,697
"1437",3,300,"035_Kaffeemaschine_Espressomaschine","mismatch",35,3,1,902
"1438",3,180,"086_Auto_Polizeiauto","match",86,3,1,614
"1439",3,180,"060_Sitzbank_Schaukelbank","match",60,3,1,927
"1440",3,0,"085_Auto_Pickuptruck","match",85,3,1,763
"1441",3,0,"028_Wasserkocher_retroWasserkocher","mismatch",28,3,1,690
"1442",3,240,"049_Nuss_Pistazie","mismatch",49,3,1,747
"1443",3,60,"016_Computer_Laptop","match",16,3,0,1427
"1444",3,120,"082_Uhr_Wanduhr","match",82,3,0,2099
"1445",3,60,"089_Eimer_Muelleimer","match",89,3,1,690
"1446",3,180,"042_Lampe_Stehlampe","match",42,3,1,945
"1447",3,240,"039_Wasserkocher_modernerWasserkocher","match",39,3,1,1056
"1448",3,0,"076_Tisch_Holztisch","mismatch",76,3,1,566
"1449",3,180,"084_Ventilator_Tischventilator","mismatch",84,3,1,1041
"1450",3,240,"003_Baum_Tanne","mismatch",3,3,1,827
"1451",3,60,"052_Regal_Metallregal","match",52,3,1,820
"1452",3,60,"018_Computer_Tablet","mismatch",18,3,1,575
"1453",3,240,"062_Sofa_Dreiersofa","mismatch",62,3,1,543
"1454",3,60,"024_Glas_Trinkglas","mismatch",24,3,1,773
"1455",3,60,"001_Baum_Bonsai","match",1,3,1,958
"1456",3,240,"070_Stuhl_Schalenstuhl","match",70,3,1,517
"1457",3,240,"099_Eimer_Wassereimer","mismatch",99,3,1,666
"1458",3,240,"043_Lampe_Strassenlaterne","mismatch",43,3,1,877
"1459",3,120,"013_Blume_Rosen","match",13,3,1,445
"1460",3,120,"094_Boot_Segelschiff","match",94,3,1,839
"1461",3,120,"038_Toaster_2ScheibenToaster","mismatch",38,3,1,1224
"1462",3,240,"075_Tisch_Etagentisch","match",75,3,1,621
"1463",3,0,"014_Blume_Sonnenblume","match",14,3,1,693
"1464",3,180,"041_Lampe_Schreibtischlampe","mismatch",41,3,1,1460
"1465",3,300,"092_Boot_Ruderboot","match",92,3,1,652
"1466",3,120,"007_Bett_Krankenhausbett","mismatch",7,3,1,1582
"1467",3,60,"027_Kamera_Spiegelreflexkamera","match",27,3,1,451
"1468",3,60,"032_Kopfhoerer_Earbudohrhoerer","match",32,3,1,420
"1469",3,300,"069_Stuhl_Rollstuhl","mismatch",69,3,1,849
"1470",3,180,"020_Drucker_Multifunktionsdrucker","mismatch",20,3,1,621
"1471",3,60,"063_Sofa_Ecksofa","mismatch",63,3,1,1099
"1472",3,120,"083_Ventilator_Standventilator","mismatch",83,3,1,602
"1473",3,300,"071_Stuhl_Schreibtischstuhl","match",71,3,1,666
"1474",3,60,"012_Blume_Orchidee","match",12,3,1,697
"1475",3,0,"037_Mixer_Standmixer","mismatch",37,3,1,640
"1476",3,240,"034_Korb_Waeschekorb","mismatch",34,3,0,552
"1477",3,60,"017_Computer_PC","mismatch",17,3,1,649
"1478",3,0,"073_Telefon_Schnurtelefon","mismatch",73,3,1,581
"1479",3,240,"080_Uhr_Armbanduhr","mismatch",80,3,1,599
"1480",3,240,"087_Auto_Panzer","match",87,3,1,1099
"1481",3,0,"078_Tisch_Sofatisch","match",78,3,1,824
"1482",3,180,"025_Glas_Weinglas","match",25,3,1,606
"1483",3,180,"093_Boot_Kanu","mismatch",93,3,1,826
"1484",3,240,"079_Tisch_Schreibtisch","mismatch",79,3,1,911
"1485",3,60,"096_Auto_Oldtimer","mismatch",96,3,1,742
"1486",3,240,"023_Glas_Sektglas","match",23,3,1,778
"1487",3,180,"066_Stuhl_Barstuhl","mismatch",66,3,1,933
"1488",3,180,"053_Regal_Wandregal","match",53,3,1,776
"1489",3,180,"030_Klavier_Keyboard","mismatch",30,3,1,709
"1490",3,0,"057_Seife_Kernseife","match",57,3,0,930
"1491",3,0,"090_Flugzeug_Zweiteweltkriegsflieger","mismatch",90,3,1,521
"1492",3,180,"074_Telefon_Smartphone","match",74,3,1,1188
"1493",3,0,"051_Regal_Holzregal","mismatch",51,3,1,616
"1494",3,300,"055_Schrank_Kleiderschrank","match",55,3,1,708
"1495",3,0,"059_Sitzbank_Holzbank_ohne_Lehne","mismatch",59,3,1,620
"1496",3,240,"091_Flugzeug_Segelflieger","mismatch",91,3,1,573
"1497",3,60,"065_Sofa_Zweiersofa","mismatch",65,4,1,804
"1498",3,120,"077_Tisch_Rundtisch","match",77,4,1,982
"1499",3,300,"090_Flugzeug_Zweiteweltkriegsflieger","match",90,4,1,1148
"1500",3,240,"028_Wasserkocher_retroWasserkocher","match",28,4,1,684
"1501",3,180,"082_Uhr_Wanduhr","mismatch",82,4,0,1679
"1502",3,0,"045_Lampe_Wandlampe","match",45,4,1,1186
"1503",3,180,"047_Nuss_Erdnuss","match",47,4,1,414
"1504",3,0,"024_Glas_Trinkglas","match",24,4,1,529
"1505",3,240,"015_Blume_Tulpen","mismatch",15,4,1,534
"1506",3,0,"032_Kopfhoerer_Earbudohrhoerer","mismatch",32,4,1,836
"1507",3,60,"100_Besteck_Loeffel","mismatch",100,4,1,441
"1508",3,240,"029_Klavier_Fluegel","mismatch",29,4,1,1002
"1509",3,240,"092_Boot_Ruderboot","match",92,4,1,789
"1510",3,60,"040_Lampe_Deckenlampe","mismatch",40,4,1,1120
"1511",3,0,"039_Wasserkocher_modernerWasserkocher","match",39,4,1,439
"1512",3,300,"019_Drucker_Heimdrucker","match",19,4,1,437
"1513",3,180,"034_Korb_Waeschekorb","match",34,4,1,841
"1514",3,300,"014_Blume_Sonnenblume","mismatch",14,4,1,603
"1515",3,120,"023_Glas_Sektglas","mismatch",23,4,1,1009
"1516",3,300,"007_Bett_Krankenhausbett","match",7,4,1,731
"1517",3,60,"098_Auto_Van","mismatch",98,4,1,648
"1518",3,0,"099_Eimer_Wassereimer","mismatch",99,4,1,613
"1519",3,240,"088_Flugzeug_Kampfflieger","mismatch",88,4,1,906
"1520",3,0,"058_Sitzbank_Holzbank_mit_Lehne","match",58,4,1,635
"1521",3,60,"013_Blume_Rosen","mismatch",13,4,1,672
"1522",3,120,"095_Boot_Kreuzfahrtschiff","mismatch",95,4,1,524
"1523",3,60,"072_Sessel_Ledersessel","match",72,4,1,690
"1524",3,120,"009_Bildschirm_Flachbildfernseher","mismatch",9,4,1,571
"1525",3,0,"038_Toaster_2ScheibenToaster","match",38,4,1,798
"1526",3,60,"086_Auto_Polizeiauto","mismatch",86,4,1,659
"1527",3,300,"070_Stuhl_Schalenstuhl","mismatch",70,4,1,931
"1528",3,60,"041_Lampe_Schreibtischlampe","mismatch",41,4,1,572
"1529",3,120,"085_Auto_Pickuptruck","mismatch",85,4,1,535
"1530",3,60,"078_Tisch_Sofatisch","mismatch",78,4,1,672
"1531",3,240,"022_Gitarre_Elektrogitarre","mismatch",22,4,1,808
"1532",3,60,"062_Sofa_Dreiersofa","mismatch",62,4,1,753
"1533",3,240,"063_Sofa_Ecksofa","match",63,4,1,472
"1534",3,0,"053_Regal_Wandregal","match",53,4,1,528
"1535",3,0,"017_Computer_PC","match",17,4,1,613
"1536",3,300,"008_Bildschirm_Desktop","mismatch",8,4,1,593
"1537",3,0,"012_Blume_Orchidee","mismatch",12,4,1,508
"1538",3,120,"036_Kaffeemaschine_Filterkaffeemaschine","match",36,4,0,819
"1539",3,240,"084_Ventilator_Tischventilator","match",84,4,1,766
"1540",3,0,"089_Eimer_Muelleimer","match",89,4,1,655
"1541",3,300,"073_Telefon_Schnurtelefon","match",73,4,1,755
"1542",3,180,"001_Baum_Bonsai","mismatch",1,4,1,1003
"1543",3,60,"044_Lampe_Tischleuchte","mismatch",44,4,1,652
"1544",3,240,"055_Schrank_Kleiderschrank","mismatch",55,4,1,1251
"1545",3,180,"050_Nuss_Wallnuss","mismatch",50,4,1,914
"1546",3,0,"080_Uhr_Armbanduhr","match",80,4,1,604
"1547",3,120,"096_Auto_Oldtimer","mismatch",96,4,1,530
"1548",3,300,"066_Stuhl_Barstuhl","match",66,4,1,759
"1549",3,300,"011_Blume_Kaktus","mismatch",11,4,1,1262
"1550",3,240,"067_Stuhl_Buerostuhl","match",67,4,1,599
"1551",3,60,"076_Tisch_Holztisch","mismatch",76,4,1,572
"1552",3,0,"035_Kaffeemaschine_Espressomaschine","match",35,4,1,573
"1553",3,240,"004_Baum_Weide","match",4,4,1,461
"1554",3,120,"042_Lampe_Stehlampe","match",42,4,1,459
"1555",3,0,"079_Tisch_Schreibtisch","match",79,4,1,540
"1556",3,180,"056_Seife_Fluessigseife","match",56,4,1,882
"1557",3,60,"083_Ventilator_Standventilator","match",83,4,1,677
"1558",3,120,"071_Stuhl_Schreibtischstuhl","mismatch",71,4,1,1190
"1559",3,120,"069_Stuhl_Rollstuhl","mismatch",69,4,1,788
"1560",3,60,"037_Mixer_Standmixer","mismatch",37,4,1,684
"1561",3,180,"051_Regal_Holzregal","mismatch",51,4,1,727
"1562",3,300,"048_Nuss_Mandel","mismatch",48,4,1,855
"1563",3,300,"026_Kamera_Digitalkamera","match",26,4,1,783
"1564",3,0,"075_Tisch_Etagentisch","mismatch",75,4,1,661
"1565",3,0,"049_Nuss_Pistazie","match",49,4,1,356
"1566",3,180,"010_Blume_Gaenseblume","match",10,4,1,382
"1567",3,300,"057_Seife_Kernseife","match",57,4,1,610
"1568",3,300,"064_Sofa_Ledersofa","mismatch",64,4,1,691
"1569",3,240,"025_Glas_Weinglas","mismatch",25,4,1,917
"1570",3,240,"020_Drucker_Multifunktionsdrucker","match",20,4,1,890
"1571",3,60,"081_Uhr_Digitaluhr","mismatch",81,4,1,728
"1572",3,60,"094_Boot_Segelschiff","match",94,4,1,743
"1573",3,240,"068_Stuhl_Holzstuhl","mismatch",68,4,1,876
"1574",3,240,"005_Bett_Doppelbett","mismatch",5,4,1,809
"1575",3,180,"018_Computer_Tablet","match",18,4,0,730
"1576",3,180,"087_Auto_Panzer","mismatch",87,4,1,1619
"1577",3,300,"031_Klavier_Pianino","match",31,4,1,439
"1578",3,300,"097_Besteck_Gabel","mismatch",97,4,1,902
"1579",3,300,"006_Bett_Einzelbett","match",6,4,1,820
"1580",3,300,"003_Baum_Tanne","match",3,4,1,467
"1581",3,120,"016_Computer_Laptop","mismatch",16,4,1,804
"1582",3,60,"059_Sitzbank_Holzbank_ohne_Lehne","mismatch",59,4,1,590
"1583",3,60,"046_Besteck_Messer","mismatch",46,4,1,712
"1584",3,240,"054_Schrank_Bueroschrank","mismatch",54,4,1,517
"1585",3,60,"002_Baum_Palme","mismatch",2,4,1,502
"1586",3,240,"061_Sitzbank_Baumbank","mismatch",61,4,1,730
"1587",3,60,"021_Gitarre_Akustikgitarre","match",21,4,1,427
"1588",3,0,"043_Lampe_Strassenlaterne","match",43,4,1,456
"1589",3,120,"074_Telefon_Smartphone","match",74,4,1,667
"1590",3,0,"052_Regal_Metallregal","mismatch",52,4,1,629
"1591",3,180,"033_Kopfhoerer_Muschelkopfhoerer","mismatch",33,4,1,558
"1592",3,0,"027_Kamera_Spiegelreflexkamera","mismatch",27,4,1,662
"1593",3,60,"060_Sitzbank_Schaukelbank","mismatch",60,4,1,531
"1594",3,60,"093_Boot_Kanu","mismatch",93,4,1,663
"1595",3,60,"091_Flugzeug_Segelflieger","mismatch",91,4,1,616
"1596",3,0,"030_Klavier_Keyboard","mismatch",30,4,1,496
"1597",3,0,"020_Drucker_Multifunktionsdrucker","match",20,5,1,751
"1598",3,300,"061_Sitzbank_Baumbank","match",61,5,1,699
"1599",3,0,"007_Bett_Krankenhausbett","mismatch",7,5,1,509
"1600",3,0,"077_Tisch_Rundtisch","match",77,5,1,684
"1601",3,60,"057_Seife_Kernseife","mismatch",57,5,1,797
"1602",3,120,"052_Regal_Metallregal","mismatch",52,5,1,509
"1603",3,180,"003_Baum_Tanne","mismatch",3,5,1,1068
"1604",3,60,"014_Blume_Sonnenblume","match",14,5,1,488
"1605",3,120,"053_Regal_Wandregal","mismatch",53,5,1,653
"1606",3,300,"095_Boot_Kreuzfahrtschiff","match",95,5,1,581
"1607",3,0,"023_Glas_Sektglas","mismatch",23,5,1,598
"1608",3,0,"065_Sofa_Zweiersofa","match",65,5,1,545
"1609",3,240,"073_Telefon_Schnurtelefon","mismatch",73,5,1,845
"1610",3,180,"083_Ventilator_Standventilator","mismatch",83,5,1,488
"1611",3,240,"089_Eimer_Muelleimer","mismatch",89,5,1,578
"1612",3,60,"097_Besteck_Gabel","match",97,5,1,676
"1613",3,120,"033_Kopfhoerer_Muschelkopfhoerer","mismatch",33,5,1,487
"1614",3,240,"006_Bett_Einzelbett","mismatch",6,5,1,538
"1615",3,60,"009_Bildschirm_Flachbildfernseher","mismatch",9,5,1,623
"1616",3,120,"088_Flugzeug_Kampfflieger","mismatch",88,5,1,523
"1617",3,300,"100_Besteck_Loeffel","mismatch",100,5,1,493
"1618",3,300,"010_Blume_Gaenseblume","match",10,5,1,470
"1619",3,300,"039_Wasserkocher_modernerWasserkocher","mismatch",39,5,1,498
"1620",3,240,"074_Telefon_Smartphone","mismatch",74,5,1,1040
"1621",3,300,"093_Boot_Kanu","match",93,5,1,700
"1622",3,300,"050_Nuss_Wallnuss","match",50,5,1,517
"1623",3,0,"054_Schrank_Bueroschrank","match",54,5,0,498
"1624",3,60,"092_Boot_Ruderboot","mismatch",92,5,1,463
"1625",3,300,"086_Auto_Polizeiauto","mismatch",86,5,1,547
"1626",3,300,"051_Regal_Holzregal","match",51,5,1,816
"1627",3,240,"064_Sofa_Ledersofa","mismatch",64,5,1,649
"1628",3,240,"031_Klavier_Pianino","mismatch",31,5,1,482
"1629",3,60,"042_Lampe_Stehlampe","mismatch",42,5,1,593
"1630",3,300,"076_Tisch_Holztisch","match",76,5,1,563
"1631",3,300,"015_Blume_Tulpen","match",15,5,1,518
"1632",3,0,"084_Ventilator_Tischventilator","match",84,5,1,407
"1633",3,240,"096_Auto_Oldtimer","mismatch",96,5,1,826
"1634",3,180,"085_Auto_Pickuptruck","mismatch",85,5,1,487
"1635",3,120,"019_Drucker_Heimdrucker","mismatch",19,5,1,501
"1636",3,180,"049_Nuss_Pistazie","mismatch",49,5,1,1053
"1637",3,120,"098_Auto_Van","match",98,5,1,504
"1638",3,0,"044_Lampe_Tischleuchte","match",44,5,1,564
"1639",3,120,"059_Sitzbank_Holzbank_ohne_Lehne","match",59,5,1,479
"1640",3,120,"066_Stuhl_Barstuhl","match",66,5,1,707
"1641",3,120,"047_Nuss_Erdnuss","match",47,5,1,519
"1642",3,240,"056_Seife_Fluessigseife","mismatch",56,5,0,661
"1643",3,120,"035_Kaffeemaschine_Espressomaschine","match",35,5,1,847
"1644",3,60,"030_Klavier_Keyboard","mismatch",30,5,1,806
"1645",3,120,"045_Lampe_Wandlampe","mismatch",45,5,1,555
"1646",3,120,"060_Sitzbank_Schaukelbank","match",60,5,1,468
"1647",3,0,"071_Stuhl_Schreibtischstuhl","mismatch",71,5,1,590
"1648",3,300,"022_Gitarre_Elektrogitarre","match",22,5,1,681
"1649",3,0,"094_Boot_Segelschiff","mismatch",94,5,1,607
"1650",3,180,"043_Lampe_Strassenlaterne","match",43,5,1,607
"1651",3,240,"026_Kamera_Digitalkamera","mismatch",26,5,1,432
"1652",3,300,"068_Stuhl_Holzstuhl","match",68,5,1,525
"1653",3,120,"055_Schrank_Kleiderschrank","mismatch",55,5,1,516
"1654",3,300,"099_Eimer_Wassereimer","match",99,5,1,468
"1655",3,240,"082_Uhr_Wanduhr","mismatch",82,5,1,756
"1656",3,60,"090_Flugzeug_Zweiteweltkriegsflieger","mismatch",90,5,1,596
"1657",3,0,"087_Auto_Panzer","mismatch",87,5,1,892
"1658",3,120,"032_Kopfhoerer_Earbudohrhoerer","match",32,5,1,438
"1659",3,300,"041_Lampe_Schreibtischlampe","mismatch",41,5,1,529
"1660",3,180,"037_Mixer_Standmixer","match",37,5,1,680
"1661",3,120,"075_Tisch_Etagentisch","mismatch",75,5,1,477
"1662",3,300,"063_Sofa_Ecksofa","mismatch",63,5,1,662
"1663",3,120,"025_Glas_Weinglas","mismatch",25,5,1,1038
"1664",3,240,"013_Blume_Rosen","mismatch",13,5,1,881
"1665",3,0,"002_Baum_Palme","match",2,5,1,621
"1666",3,60,"029_Klavier_Fluegel","mismatch",29,5,1,545
"1667",3,300,"091_Flugzeug_Segelflieger","match",91,5,0,570
"1668",3,240,"046_Besteck_Messer","match",46,5,1,540
"1669",3,60,"070_Stuhl_Schalenstuhl","mismatch",70,5,1,709
"1670",3,180,"017_Computer_PC","match",17,5,1,815
"1671",3,180,"062_Sofa_Dreiersofa","match",62,5,1,612
"1672",3,0,"005_Bett_Doppelbett","match",5,5,0,1016
"1673",3,180,"048_Nuss_Mandel","match",48,5,1,567
"1674",3,120,"034_Korb_Waeschekorb","match",34,5,1,1268
"1675",3,240,"012_Blume_Orchidee","mismatch",12,5,1,776
"1676",3,240,"058_Sitzbank_Holzbank_mit_Lehne","mismatch",58,5,1,580
"1677",3,120,"027_Kamera_Spiegelreflexkamera","match",27,5,1,475
"1678",3,300,"016_Computer_Laptop","match",16,5,1,636
"1679",3,300,"004_Baum_Weide","mismatch",4,5,1,661
"1680",3,180,"038_Toaster_2ScheibenToaster","match",38,5,1,1122
"1681",3,180,"067_Stuhl_Buerostuhl","mismatch",67,5,1,639
"1682",3,300,"001_Baum_Bonsai","mismatch",1,5,1,523
"1683",3,300,"018_Computer_Tablet","mismatch",18,5,1,632
"1684",3,120,"028_Wasserkocher_retroWasserkocher","match",28,5,0,2337
"1685",3,120,"008_Bildschirm_Desktop","mismatch",8,5,1,775
"1686",3,120,"079_Tisch_Schreibtisch","match",79,5,1,723
"1687",3,240,"036_Kaffeemaschine_Filterkaffeemaschine","match",36,5,0,2262
"1688",3,180,"078_Tisch_Sofatisch","mismatch",78,5,1,1014
"1689",3,120,"040_Lampe_Deckenlampe","match",40,5,1,550
"1690",3,180,"080_Uhr_Armbanduhr","match",80,5,1,1074
"1691",3,0,"069_Stuhl_Rollstuhl","match",69,5,1,589
"1692",3,0,"021_Gitarre_Akustikgitarre","match",21,5,1,593
"1693",3,300,"072_Sessel_Ledersessel","match",72,5,1,685
"1694",3,120,"024_Glas_Trinkglas","match",24,5,1,710
"1695",3,240,"011_Blume_Kaktus","match",11,5,1,873
"1696",3,300,"081_Uhr_Digitaluhr","match",81,5,1,655
"1697",3,120,"031_Klavier_Pianino","mismatch",31,6,1,621
"1698",3,180,"036_Kaffeemaschine_Filterkaffeemaschine","mismatch",36,6,1,850
"1699",3,180,"040_Lampe_Deckenlampe","match",40,6,1,1003
"1700",3,120,"078_Tisch_Sofatisch","mismatch",78,6,1,574
"1701",3,300,"094_Boot_Segelschiff","mismatch",94,6,1,559
"1702",3,180,"090_Flugzeug_Zweiteweltkriegsflieger","mismatch",90,6,1,733
"1703",3,180,"052_Regal_Metallregal","mismatch",52,6,1,518
"1704",3,60,"075_Tisch_Etagentisch","match",75,6,1,510
"1705",3,120,"054_Schrank_Bueroschrank","match",54,6,1,810
"1706",3,240,"069_Stuhl_Rollstuhl","match",69,6,1,659
"1707",3,300,"002_Baum_Palme","mismatch",2,6,1,733
"1708",3,300,"059_Sitzbank_Holzbank_ohne_Lehne","mismatch",59,6,1,865
"1709",3,300,"029_Klavier_Fluegel","match",29,6,1,700
"1710",3,0,"042_Lampe_Stehlampe","mismatch",42,6,1,570
"1711",3,60,"039_Wasserkocher_modernerWasserkocher","match",39,6,1,478
"1712",3,120,"073_Telefon_Schnurtelefon","mismatch",73,6,1,1430
"1713",3,120,"001_Baum_Bonsai","match",1,6,1,542
"1714",3,180,"077_Tisch_Rundtisch","mismatch",77,6,1,501
"1715",3,0,"062_Sofa_Dreiersofa","match",62,6,1,416
"1716",3,180,"100_Besteck_Loeffel","mismatch",100,6,1,604
"1717",3,60,"020_Drucker_Multifunktionsdrucker","mismatch",20,6,1,1104
