"","sub","consistency","rotation","imgID","imagename","movable","correct","response_time"
"1752",2,"con","canon",33,"033_Kopfhoerer_Muschelkopfhoerer",1,1,516
"1754",2,"incon","canon",111,"111_Wagen_Einkaufswagen",1,1,461
"1755",2,"incon","canon",95,"095_Boot_Kreuzfahrtschiff",0,1,419
"1756",2,"con","noncanon",25,"025_Glas_Weinglas",1,0,658
"1757",2,"incon","noncanon",2,"002_Baum_Palme",0,1,530
"1758",2,"con","canon",54,"054_Schrank_Bueroschrank",0,1,839
"1761",2,"incon","canon",46,"046_Besteck_Messer",1,1,626
"1762",2,"incon","noncanon",64,"064_Sofa_Ledersofa",0,1,748
"1763",2,"con","noncanon",83,"083_Ventilator_Standventilator",0,1,567
"1764",2,"incon","noncanon",97,"097_Besteck_Gabel",1,1,434
"1766",2,"con","noncanon",51,"051_Regal_Holzregal",0,1,605
"1767",2,"incon","noncanon",78,"078_Tisch_Sofatisch",0,1,569
"1768",2,"incon","noncanon",76,"076_Tisch_Holztisch",0,1,457
"1770",2,"incon","noncanon",28,"028_Wasserkocher_retroWasserkocher",1,1,674
"1771",2,"incon","canon",55,"055_Schrank_Kleiderschrank",0,1,527
"1772",2,"con","noncanon",85,"085_Auto_Pickuptruck",0,1,759
"1773",2,"con","noncanon",22,"022_Gitarre_Elektrogitarre",1,1,675
"1774",2,"con","canon",50,"050_Nuss_Wallnuss",1,1,457
"1775",2,"con","noncanon",115,"115_Kaefig_Vogelkaefig",0,1,879
"1776",2,"incon","canon",37,"037_Mixer_Standmixer",1,1,453
"1777",2,"incon","noncanon",26,"026_Kamera_Digitalkamera",1,0,682
"1778",2,"incon","noncanon",70,"070_Stuhl_Schalenstuhl",1,1,507
"1779",2,"con","canon",75,"075_Tisch_Etagentisch",0,1,539
"1781",2,"incon","canon",42,"042_Lampe_Stehlampe",0,1,582
"1782",2,"con","noncanon",69,"069_Stuhl_Rollstuhl",1,1,670
"1783",2,"con","noncanon",14,"014_Blume_Sonnenblume",1,1,491
"1784",2,"con","canon",34,"034_Korb_Waeschekorb",1,1,420
"1785",2,"incon","noncanon",117,"117_Muffin",1,1,835
"1786",2,"incon","noncanon",94,"094_Boot_Segelschiff",0,1,749
"1787",2,"con","noncanon",8,"008_Bildschirm_Desktop",0,1,627
"1788",2,"incon","noncanon",39,"039_Wasserkocher_moderner_Wasserkocher",1,1,416
"1789",2,"con","noncanon",19,"019_Drucker_Heimdrucker",0,1,515
"1790",2,"incon","noncanon",68,"068_Stuhl_Holzstuhl",1,1,450
"1791",2,"con","canon",12,"012_Blume_Orchidee",1,1,610
"1792",2,"con","canon",4,"004_Baum_Weide",0,1,475
"1793",2,"incon","canon",53,"053_Regal_Wandregal",0,1,612
"1795",2,"con","canon",79,"079_Tisch_Schreibtisch",0,1,663
"1796",2,"con","canon",93,"093_Boot_Kanu",1,1,386
"1797",2,"incon","noncanon",49,"049_Nuss_Pistazie",1,1,646
"1799",2,"con","canon",6,"006_Bett_Einzelbett",0,1,668
"1801",2,"incon","canon",114,"114_Brokkoli",1,1,683
"1802",2,"incon","noncanon",59,"059_Sitzbank_Holzbank_ohne_Lehne",0,1,1110
"1803",2,"con","noncanon",13,"013_Blume_Rosen",1,1,582
"1804",2,"incon","canon",80,"080_Uhr_Armbanduhr",1,1,520
"1805",2,"con","noncanon",58,"058_Sitzbank_Holzbank_mit_Lehne",0,1,580
"1806",2,"incon","canon",56,"056_Seife_Fluessigseife",1,1,684
"1809",2,"incon","canon",60,"060_Sitzbank_Schaukelbank",0,1,636
"1810",2,"con","canon",24,"024_Glas_Trinkglas",1,1,513
"1811",2,"con","canon",105,"105_Geschenk",0,1,599
"1812",2,"con","noncanon",98,"098_Auto_Van",0,1,649
"1813",2,"incon","canon",88,"088_Flugzeug_Kampfflieger",0,1,1045
"1814",2,"incon","canon",107,"107_Kranz_Adventskranz",1,1,558
"1815",2,"con","canon",119,"119_Paprika",1,1,374
"1816",2,"incon","canon",109,"109_Router",1,1,529
"1817",2,"con","noncanon",87,"087_Auto_Panzer",0,1,551
"1818",2,"incon","noncanon",92,"092_Boot_Ruderboot",1,1,482
"1819",2,"con","noncanon",116,"116_Kamin",0,1,708
"1821",2,"incon","canon",29,"029_Klavier_Fluegel",0,1,653
"1822",2,"con","noncanon",36,"036_Roller",1,1,831
"1823",2,"incon","noncanon",118,"118_Pilz_Champignon",1,1,439
"1824",2,"con","canon",9,"009_Bildschirm_Flachbildfernseher",0,1,487
"1825",2,"con","noncanon",10,"010_Blume_Gaenseblume",1,1,409
"1827",2,"incon","canon",16,"016_Computer_Laptop",1,1,499
"1828",2,"incon","noncanon",1,"001_Baum_Bonsai",0,1,578
"1829",2,"incon","canon",47,"047_Nuss_Erdnuss",1,1,490
"1833",2,"incon","noncanon",31,"031_Muelltonne",0,0,773
"1834",2,"incon","canon",89,"089_Eimer_Muelleimer",1,1,625
"1836",2,"incon","noncanon",82,"082_Schaukelpferd",1,1,731
"1837",2,"incon","noncanon",91,"091_Flugzeug_Segelflieger",0,1,788
"1838",2,"con","noncanon",110,"110_Tretauto",1,1,679
"1839",2,"incon","canon",45,"045_Lampe_Wandlampe",0,1,744
"1840",2,"con","noncanon",99,"099_Eimer_Wassereimer",1,1,785
"1841",2,"con","canon",30,"030_Wippe",0,0,382
"1843",2,"con","canon",71,"071_Stuhl_Schreibtischstuhl",1,1,1703
"1844",2,"con","canon",108,"108_MP3player",1,1,674
"1846",2,"con","noncanon",96,"096_Auto_Oldtimer",0,1,475
"1847",2,"con","canon",106,"106_Hydrant",1,1,439
"1848",2,"incon","canon",52,"052_Regal_Metallregal",0,1,719
"1849",2,"con","noncanon",90,"090_Flugzeug_Zweiteweltkriegsflieger",0,1,529
"1850",2,"incon","canon",35,"035_Kaffeemaschine_Espressomaschine",0,1,605
"1851",2,"con","canon",81,"081_Uhr_Digitaluhr",1,1,685
"1853",2,"incon","canon",17,"017_Computer_PC",0,0,664
"1854",2,"con","noncanon",5,"005_Bett_Doppelbett",0,1,829
"1856",2,"con","noncanon",23,"023_Glas_Sektglas",1,1,674
"1857",2,"con","canon",77,"077_Tisch_Rundtisch",0,1,549
"1858",2,"con","canon",63,"063_Sofa_Ecksofa",0,1,443
"1860",2,"incon","noncanon",21,"021_Gitarre_Akustikgitarre",1,1,636
"1862",2,"incon","noncanon",48,"048_Nuss_Mandel",1,1,499
"1863",2,"incon","noncanon",102,"102_Bett_Kinderbett",1,1,536
"1864",2,"incon","canon",104,"104_Fahrradstaender",1,1,826
"1866",2,"incon","canon",57,"057_Seife_Kernseife",1,1,811
"1868",2,"con","noncanon",86,"086_Auto_Polizeiauto",0,1,913
"1869",2,"incon","noncanon",18,"018_Computer_Tablet",1,0,868
"1870",2,"incon","canon",72,"072_Sessel_Ledersessel",0,1,540
"1872",2,"con","noncanon",66,"066_Stuhl_Barstuhl",1,1,1056
"1873",20,"incon","noncanon",13,"013_Blume_Rosen",1,1,1340
"1877",20,"con","noncanon",71,"071_Stuhl_Schreibtischstuhl",1,1,512
"1879",20,"con","canon",78,"078_Tisch_Sofatisch",0,1,541
"1881",20,"con","canon",40,"040_Lampe_Deckenlampe",0,1,515
"1882",20,"incon","noncanon",32,"032_Kopfhoerer_Earbudohrhoerer",1,1,511
"1883",20,"incon","canon",25,"025_Glas_Weinglas",1,1,487
"1884",20,"con","noncanon",109,"109_Router",1,1,335
"1885",20,"incon","canon",53,"053_Regal_Wandregal",0,1,515
"1886",20,"con","noncanon",103,"103_Zahnbuerste",0,1,377
"1887",20,"con","canon",93,"093_Boot_Kanu",1,0,335
"1888",20,"incon","canon",79,"079_Tisch_Schreibtisch",0,1,503
"1889",20,"con","noncanon",84,"084_Ventilator_Tischventilator",1,1,439
"1891",20,"incon","noncanon",37,"037_Mixer_Standmixer",1,0,564
"1892",20,"incon","canon",20,"020_Drucker_Multifunktionsdrucker",0,1,786
"1893",20,"incon","noncanon",14,"014_Blume_Sonnenblume",1,1,587
"1894",20,"con","canon",64,"064_Sofa_Ledersofa",0,1,433
"1895",20,"con","noncanon",39,"039_Wasserkocher_moderner_Wasserkocher",1,1,311
"1896",20,"incon","canon",90,"090_Flugzeug_Zweiteweltkriegsflieger",0,1,358
"1897",20,"con","canon",73,"073_Telefon_Schnurtelefon",1,1,325
"1899",20,"con","canon",58,"058_Sitzbank_Holzbank_mit_Lehne",0,1,328
"1900",20,"incon","canon",69,"069_Stuhl_Rollstuhl",1,1,372
"1902",20,"incon","noncanon",92,"092_Boot_Ruderboot",1,1,761
"1903",20,"incon","noncanon",38,"038_Toaster_2ScheibenToaster",1,0,560
"1904",20,"con","noncanon",70,"070_Stuhl_Schalenstuhl",1,1,476
"1906",20,"con","canon",23,"023_Glas_Sektglas",1,1,327
"1907",20,"incon","canon",3,"003_Baum_Tanne",0,1,364
"1908",20,"con","noncanon",59,"059_Sitzbank_Holzbank_ohne_Lehne",0,0,417
"1909",20,"con","canon",45,"045_Lampe_Wandlampe",0,1,386
"1910",20,"incon","noncanon",105,"105_Geschenk",0,1,438
"1911",20,"incon","canon",18,"018_Computer_Tablet",1,1,343
"1912",20,"con","noncanon",62,"062_Sofa_Dreiersofa",0,1,364
"1914",20,"incon","canon",16,"016_Computer_Laptop",1,1,398
"1915",20,"con","noncanon",98,"098_Auto_Van",0,1,429
"1916",20,"con","noncanon",82,"082_Schaukelpferd",1,1,764
"1917",20,"con","noncanon",65,"065_Sofa_Zweiersofa",0,1,359
"1919",20,"incon","canon",55,"055_Schrank_Kleiderschrank",0,1,534
"1921",20,"con","noncanon",27,"027_Kamera_Spiegelreflexkamera",1,1,343
"1923",20,"con","canon",94,"094_Boot_Segelschiff",0,1,379
"1924",20,"incon","canon",76,"076_Tisch_Holztisch",0,1,357
"1925",20,"con","canon",30,"030_Wippe",0,0,966
"1927",20,"incon","noncanon",118,"118_Pilz_Champignon",1,1,418
"1929",20,"incon","noncanon",87,"087_Auto_Panzer",0,1,298
"1930",20,"incon","noncanon",81,"081_Uhr_Digitaluhr",1,0,463
"1931",20,"incon","canon",95,"095_Boot_Kreuzfahrtschiff",0,1,371
"1932",20,"con","noncanon",19,"019_Drucker_Heimdrucker",0,0,709
"1933",20,"con","noncanon",112,"112_Wanne_Badewanne",0,1,1202
"1934",20,"con","noncanon",85,"085_Auto_Pickuptruck",0,1,373
"1935",20,"incon","noncanon",21,"021_Gitarre_Akustikgitarre",1,1,716
"1936",20,"incon","noncanon",60,"060_Sitzbank_Schaukelbank",0,1,375
"1940",20,"incon","canon",72,"072_Sessel_Ledersessel",0,1,359
"1941",20,"con","canon",106,"106_Hydrant",1,1,359
"1942",20,"incon","canon",34,"034_Korb_Waeschekorb",1,1,819
"1943",20,"con","canon",1,"001_Baum_Bonsai",0,1,249
"1945",20,"con","canon",113,"113_Brezel",1,1,306
"1946",20,"incon","canon",11,"011_Blume_Kaktus",0,1,462
"1947",20,"incon","canon",2,"002_Baum_Palme",0,1,346
"1948",20,"con","canon",107,"107_Kranz_Adventskranz",1,1,903
"1951",20,"con","canon",33,"033_Kopfhoerer_Muschelkopfhoerer",1,1,373
"1952",20,"incon","noncanon",56,"056_Seife_Fluessigseife",1,0,537
"1953",20,"incon","noncanon",75,"075_Tisch_Etagentisch",0,0,442
"1954",20,"incon","canon",5,"005_Bett_Doppelbett",0,1,504
"1955",20,"con","noncanon",61,"061_Sitzbank_Baumbank",0,1,744
"1956",20,"con","noncanon",31,"031_Muelltonne",0,1,363
"1958",20,"con","canon",7,"007_Bett_Krankenhausbett",0,1,680
"1959",20,"incon","canon",44,"044_Lampe_Tischleuchte",1,1,352
"1961",20,"incon","noncanon",8,"008_Bildschirm_Desktop",0,0,1241
"1962",20,"con","canon",26,"026_Kamera_Digitalkamera",1,0,680
"1963",20,"incon","noncanon",52,"052_Regal_Metallregal",0,1,429
"1965",20,"con","noncanon",108,"108_MP3player",1,1,1107
"1967",20,"con","canon",36,"036_Roller",1,1,491
"1968",20,"con","noncanon",63,"063_Sofa_Ecksofa",0,1,617
"1969",20,"incon","noncanon",29,"029_Klavier_Fluegel",0,1,434
"1970",20,"incon","noncanon",12,"012_Blume_Orchidee",1,1,404
"1971",20,"con","noncanon",111,"111_Wagen_Einkaufswagen",1,1,263
"1972",20,"incon","noncanon",86,"086_Auto_Polizeiauto",0,1,419
"1973",20,"incon","noncanon",120,"120_Knoblauch",1,1,263
"1975",20,"con","noncanon",46,"046_Besteck_Messer",1,1,924
"1976",20,"incon","canon",100,"100_Besteck_Loeffel",1,1,608
"1977",20,"incon","noncanon",28,"028_Wasserkocher_retroWasserkocher",1,1,712
"1978",20,"con","noncanon",66,"066_Stuhl_Barstuhl",1,1,1208
"1979",20,"con","canon",35,"035_Kaffeemaschine_Espressomaschine",0,1,352
"1980",20,"con","canon",88,"088_Flugzeug_Kampfflieger",0,1,337
"1981",20,"con","canon",115,"115_Kaefig_Vogelkaefig",0,1,1092
"1982",20,"con","canon",49,"049_Nuss_Pistazie",1,1,396
"1983",20,"incon","canon",114,"114_Brokkoli",1,1,303
"1984",20,"con","canon",77,"077_Tisch_Rundtisch",0,1,360
"1985",20,"incon","noncanon",67,"067_Stuhl_Buerostuhl",1,1,359
"1986",20,"con","noncanon",89,"089_Eimer_Muelleimer",1,1,641
"1987",20,"con","canon",68,"068_Stuhl_Holzstuhl",1,1,314
"1988",20,"incon","canon",97,"097_Besteck_Gabel",1,1,378
"1989",20,"incon","canon",41,"041_Lampe_Schreibtischlampe",1,1,387
"1990",20,"con","canon",48,"048_Nuss_Mandel",1,1,346
"1991",20,"con","canon",43,"043_Lampe_Strassenlaterne",0,1,315
"1992",20,"con","canon",22,"022_Gitarre_Elektrogitarre",1,1,307
"1993",20,"incon","noncanon",51,"051_Regal_Holzregal",0,1,402
"1994",20,"incon","canon",15,"015_Blume_Tulpen",1,1,215
"1998",20,"con","noncanon",83,"083_Ventilator_Standventilator",0,1,502
"1999",20,"incon","noncanon",99,"099_Eimer_Wassereimer",1,1,347
"2000",20,"incon","canon",119,"119_Paprika",1,1,390
"2002",20,"con","noncanon",6,"006_Bett_Einzelbett",0,1,410
"2004",20,"incon","canon",50,"050_Nuss_Wallnuss",1,1,517
"2005",20,"incon","noncanon",42,"042_Lampe_Stehlampe",0,1,296
"2006",20,"con","canon",10,"010_Blume_Gaenseblume",1,1,328
"2007",20,"incon","noncanon",102,"102_Bett_Kinderbett",1,1,338
"2009",20,"incon","noncanon",54,"054_Schrank_Bueroschrank",0,1,394
"2010",20,"con","canon",9,"009_Bildschirm_Flachbildfernseher",0,1,388
"2011",20,"incon","canon",96,"096_Auto_Oldtimer",0,1,367
"2012",20,"incon","canon",24,"024_Glas_Trinkglas",1,1,365
"2015",20,"con","canon",57,"057_Seife_Kernseife",1,1,504
"2016",20,"con","noncanon",80,"080_Uhr_Armbanduhr",1,1,838
"2017",20,"con","noncanon",4,"004_Baum_Weide",0,1,362
"2018",20,"con","noncanon",17,"017_Computer_PC",0,0,698
"2020",20,"con","noncanon",91,"091_Flugzeug_Segelflieger",0,1,360
"2022",20,"incon","noncanon",104,"104_Fahrradstaender",1,1,802
"2023",20,"incon","canon",101,"101_Becken_Waschbecken",0,1,469
"2024",20,"incon","noncanon",117,"117_Muffin",1,1,332
"2025",20,"incon","canon",116,"116_Kamin",0,1,495
"2026",20,"con","noncanon",74,"074_Telefon_Smartphone",1,0,561
"2027",20,"incon","canon",110,"110_Tretauto",1,1,506
"2028",20,"incon","noncanon",47,"047_Nuss_Erdnuss",1,1,365
"2030",21,"incon","noncanon",78,"078_Tisch_Sofatisch",0,0,468
"2031",21,"con","canon",30,"030_Wippe",0,1,423
"2033",21,"con","noncanon",63,"063_Sofa_Ecksofa",0,0,607
"2034",21,"incon","canon",96,"096_Auto_Oldtimer",0,1,375
"2035",21,"con","noncanon",66,"066_Stuhl_Barstuhl",1,1,801
"2036",21,"con","noncanon",83,"083_Ventilator_Standventilator",0,1,540
"2037",21,"con","noncanon",32,"032_Kopfhoerer_Earbudohrhoerer",1,1,550
"2039",21,"incon","noncanon",69,"069_Stuhl_Rollstuhl",1,1,506
"2040",21,"con","canon",85,"085_Auto_Pickuptruck",0,1,425
"2041",21,"incon","noncanon",19,"019_Drucker_Heimdrucker",0,1,608
"2042",21,"incon","canon",12,"012_Blume_Orchidee",1,1,598
"2043",21,"incon","canon",81,"081_Uhr_Digitaluhr",1,1,472
"2044",21,"incon","canon",46,"046_Besteck_Messer",1,1,452
"2045",21,"con","canon",75,"075_Tisch_Etagentisch",0,1,533
"2046",21,"incon","noncanon",61,"061_Sitzbank_Baumbank",0,1,570
"2048",21,"incon","noncanon",100,"100_Besteck_Loeffel",1,1,432
"2051",21,"con","noncanon",15,"015_Blume_Tulpen",1,1,683
"2054",21,"incon","noncanon",8,"008_Bildschirm_Desktop",0,1,444
"2056",21,"con","canon",51,"051_Regal_Holzregal",0,1,345
"2057",21,"incon","noncanon",17,"017_Computer_PC",0,1,501
"2059",21,"con","canon",72,"072_Sessel_Ledersessel",0,1,372
"2062",21,"con","canon",76,"076_Tisch_Holztisch",0,1,460
"2063",21,"con","noncanon",119,"119_Paprika",1,1,401
"2064",21,"incon","canon",35,"035_Kaffeemaschine_Espressomaschine",0,1,436
"2065",21,"incon","canon",42,"042_Lampe_Stehlampe",0,1,472
"2066",21,"incon","noncanon",77,"077_Tisch_Rundtisch",0,1,526
"2067",21,"incon","noncanon",112,"112_Wanne_Badewanne",0,1,449
"2068",21,"incon","noncanon",7,"007_Bett_Krankenhausbett",0,0,678
"2069",21,"incon","canon",86,"086_Auto_Polizeiauto",0,1,428
"2070",21,"con","noncanon",95,"095_Boot_Kreuzfahrtschiff",0,1,643
"2071",21,"con","noncanon",65,"065_Sofa_Zweiersofa",0,1,538
"2072",21,"incon","canon",14,"014_Blume_Sonnenblume",1,1,448
"2073",21,"incon","canon",45,"045_Lampe_Wandlampe",0,1,759
"2074",21,"incon","canon",103,"103_Zahnbuerste",0,1,336
"2075",21,"incon","noncanon",57,"057_Seife_Kernseife",1,0,781
"2076",21,"con","noncanon",47,"047_Nuss_Erdnuss",1,1,525
"2077",21,"incon","canon",116,"116_Kamin",0,1,502
"2078",21,"incon","canon",20,"020_Drucker_Multifunktionsdrucker",0,1,556
"2079",21,"con","canon",52,"052_Regal_Metallregal",0,1,417
"2080",21,"con","noncanon",99,"099_Eimer_Wassereimer",1,1,561
"2081",21,"incon","canon",62,"062_Sofa_Dreiersofa",0,1,429
"2082",21,"con","canon",58,"058_Sitzbank_Holzbank_mit_Lehne",0,1,441
"2083",21,"con","noncanon",109,"109_Router",1,1,486
"2084",21,"con","noncanon",1,"001_Baum_Bonsai",0,1,1223
"2085",21,"con","noncanon",105,"105_Geschenk",0,1,499
"2087",21,"incon","canon",36,"036_Roller",1,1,463
"2088",21,"con","noncanon",106,"106_Hydrant",1,1,373
"2089",21,"con","canon",3,"003_Baum_Tanne",0,1,395
"2090",21,"incon","canon",24,"024_Glas_Trinkglas",1,1,514
"2091",21,"con","canon",48,"048_Nuss_Mandel",1,1,362
"2092",21,"con","noncanon",104,"104_Fahrradstaender",1,1,869
"2094",21,"con","canon",70,"070_Stuhl_Schalenstuhl",1,1,470
"2096",21,"con","canon",67,"067_Stuhl_Buerostuhl",1,1,457
"2097",21,"con","canon",55,"055_Schrank_Kleiderschrank",0,1,506
"2098",21,"incon","noncanon",114,"114_Brokkoli",1,1,703
"2099",21,"con","canon",79,"079_Tisch_Schreibtisch",0,1,742
"2100",21,"incon","canon",89,"089_Eimer_Muelleimer",1,1,599
"2102",21,"incon","canon",111,"111_Wagen_Einkaufswagen",1,1,335
"2103",21,"con","canon",118,"118_Pilz_Champignon",1,1,376
"2104",21,"con","noncanon",10,"010_Blume_Gaenseblume",1,1,433
"2105",21,"incon","noncanon",44,"044_Lampe_Tischleuchte",1,1,653
"2106",21,"incon","canon",53,"053_Regal_Wandregal",0,1,602
"2107",21,"con","canon",101,"101_Becken_Waschbecken",0,1,399
"2110",21,"con","canon",9,"009_Bildschirm_Flachbildfernseher",0,1,394
"2111",21,"incon","noncanon",16,"016_Computer_Laptop",1,1,588
"2113",21,"incon","noncanon",18,"018_Computer_Tablet",1,0,572
"2114",21,"con","noncanon",29,"029_Klavier_Fluegel",0,1,393
"2115",21,"incon","noncanon",43,"043_Lampe_Strassenlaterne",0,1,361
"2118",21,"con","canon",88,"088_Flugzeug_Kampfflieger",0,1,568
"2119",21,"con","canon",33,"033_Kopfhoerer_Muschelkopfhoerer",1,1,465
"2121",21,"incon","canon",38,"038_Toaster_2ScheibenToaster",1,1,378
"2123",21,"con","noncanon",94,"094_Boot_Segelschiff",0,0,517
"2124",21,"con","canon",54,"054_Schrank_Bueroschrank",0,1,476
"2125",21,"con","noncanon",102,"102_Bett_Kinderbett",1,1,728
"2126",21,"incon","noncanon",74,"074_Telefon_Smartphone",1,1,1079
"2128",21,"con","noncanon",80,"080_Uhr_Armbanduhr",1,1,830
"2129",21,"incon","noncanon",37,"037_Mixer_Standmixer",1,1,561
"2130",21,"incon","canon",11,"011_Blume_Kaktus",0,1,755
"2131",21,"incon","noncanon",49,"049_Nuss_Pistazie",1,1,443
"2132",21,"con","noncanon",84,"084_Ventilator_Tischventilator",1,1,300
"2133",21,"incon","canon",115,"115_Kaefig_Vogelkaefig",0,1,301
"2134",21,"con","noncanon",97,"097_Besteck_Gabel",1,1,382
"2135",21,"con","noncanon",56,"056_Seife_Fluessigseife",1,1,580
"2136",21,"incon","canon",110,"110_Tretauto",1,1,548
"2137",21,"incon","noncanon",27,"027_Kamera_Spiegelreflexkamera",1,1,491
"2139",21,"con","canon",108,"108_MP3player",1,1,358
"2140",21,"incon","canon",73,"073_Telefon_Schnurtelefon",1,1,426
"2143",21,"incon","noncanon",39,"039_Wasserkocher_moderner_Wasserkocher",1,1,333
"2144",21,"incon","noncanon",59,"059_Sitzbank_Holzbank_ohne_Lehne",0,1,510
"2145",21,"con","canon",28,"028_Wasserkocher_retroWasserkocher",1,1,402
"2147",21,"con","noncanon",113,"113_Brezel",1,1,619
"2149",21,"incon","canon",71,"071_Stuhl_Schreibtischstuhl",1,1,427
"2150",21,"incon","noncanon",87,"087_Auto_Panzer",0,1,728
"2151",21,"incon","noncanon",23,"023_Glas_Sektglas",1,1,1073
"2152",21,"con","canon",107,"107_Kranz_Adventskranz",1,1,686
"2153",21,"incon","noncanon",5,"005_Bett_Doppelbett",0,1,761
"2154",21,"incon","noncanon",13,"013_Blume_Rosen",1,1,432
"2155",21,"con","noncanon",26,"026_Kamera_Digitalkamera",1,1,537
"2158",21,"con","noncanon",91,"091_Flugzeug_Segelflieger",0,1,686
"2160",21,"con","canon",90,"090_Flugzeug_Zweiteweltkriegsflieger",0,1,426
"2161",21,"incon","noncanon",98,"098_Auto_Van",0,1,495
"2162",21,"con","canon",68,"068_Stuhl_Holzstuhl",1,1,595
"2163",21,"incon","noncanon",40,"040_Lampe_Deckenlampe",0,1,481
"2164",21,"con","canon",120,"120_Knoblauch",1,1,861
"2165",21,"incon","noncanon",6,"006_Bett_Einzelbett",0,1,484
"2166",21,"incon","canon",92,"092_Boot_Ruderboot",1,1,412
"2167",21,"con","canon",31,"031_Muelltonne",0,1,633
"2168",21,"incon","canon",117,"117_Muffin",1,0,519
"2169",21,"incon","canon",2,"002_Baum_Palme",0,1,382
"2170",21,"con","canon",22,"022_Gitarre_Elektrogitarre",1,1,512
"2172",21,"con","noncanon",50,"050_Nuss_Wallnuss",1,1,449
"2173",21,"con","noncanon",64,"064_Sofa_Ledersofa",0,1,605
"2174",21,"incon","canon",4,"004_Baum_Weide",0,1,678
"2175",21,"con","canon",82,"082_Schaukelpferd",1,1,344
"2177",21,"con","canon",60,"060_Sitzbank_Schaukelbank",0,1,440
"2179",21,"incon","canon",34,"034_Korb_Waeschekorb",1,1,418
"2181",21,"con","noncanon",25,"025_Glas_Weinglas",1,1,392
"2182",21,"con","noncanon",93,"093_Boot_Kanu",1,1,950
"2183",21,"incon","noncanon",41,"041_Lampe_Schreibtischlampe",1,1,833
"2184",21,"incon","canon",21,"021_Gitarre_Akustikgitarre",1,0,683
"2187",22,"incon","canon",113,"113_Brezel",1,1,429
"2189",22,"incon","noncanon",53,"053_Regal_Wandregal",0,1,613
"2191",22,"con","canon",78,"078_Tisch_Sofatisch",0,1,545
"2193",22,"con","noncanon",72,"072_Sessel_Ledersessel",0,1,661
"2194",22,"incon","noncanon",111,"111_Wagen_Einkaufswagen",1,1,635
"2195",22,"incon","canon",25,"025_Glas_Weinglas",1,1,401
"2196",22,"incon","canon",95,"095_Boot_Kreuzfahrtschiff",0,1,588
"2198",22,"incon","canon",105,"105_Geschenk",0,1,495
"2199",22,"incon","noncanon",20,"020_Drucker_Multifunktionsdrucker",0,1,694
"2200",22,"incon","noncanon",24,"024_Glas_Trinkglas",1,1,663
"2202",22,"incon","canon",56,"056_Seife_Fluessigseife",1,1,483
"2203",22,"incon","canon",50,"050_Nuss_Wallnuss",1,1,511
"2205",22,"con","canon",100,"100_Besteck_Loeffel",1,1,476
"2206",22,"con","canon",74,"074_Telefon_Smartphone",1,1,556
"2208",22,"incon","noncanon",62,"062_Sofa_Dreiersofa",0,1,439
"2209",22,"con","noncanon",9,"009_Bildschirm_Flachbildfernseher",0,0,562
"2210",22,"incon","noncanon",2,"002_Baum_Palme",0,1,513
"2211",22,"incon","canon",29,"029_Klavier_Fluegel",0,1,308
"2213",22,"con","noncanon",30,"030_Wippe",0,1,952
"2214",22,"con","noncanon",52,"052_Regal_Metallregal",0,1,546
"2215",22,"incon","noncanon",4,"004_Baum_Weide",0,1,708
"2216",22,"con","noncanon",67,"067_Stuhl_Buerostuhl",1,1,484
"2217",22,"con","canon",44,"044_Lampe_Tischleuchte",1,1,388
