"","sub","consistency","rotation","imgID","imagename","correct","response_time"
"2279",27,"incon","noncanon",39,"039_Wasserkocher_moderner_Wasserkocher",1,381
"2280",27,"incon","noncanon",110,"110_Tretauto",1,473
"2281",27,"incon","noncanon",109,"109_Router",1,796
"2282",27,"incon","canon",82,"082_Schaukelpferd",0,477
"2283",27,"con","canon",57,"057_Seife_Kernseife",0,825
"2284",27,"con","canon",66,"066_Stuhl_Barstuhl",1,1081
"2285",27,"con","canon",4,"004_Baum_Weide",1,405
"2286",27,"con","noncanon",3,"003_Baum_Tanne",1,558
"2287",27,"con","noncanon",60,"060_Sitzbank_Schaukelbank",1,503
"2288",27,"incon","noncanon",51,"051_Regal_Holzregal",1,557
"2289",27,"con","canon",93,"093_Boot_Kanu",1,598
"2290",27,"incon","noncanon",27,"027_Kamera_Spiegelreflexkamera",1,386
"2291",27,"con","canon",17,"017_Computer_PC",1,670
"2292",27,"con","noncanon",67,"067_Stuhl_Buerostuhl",1,417
"2293",27,"incon","noncanon",59,"059_Sitzbank_Holzbank_ohne_Lehne",1,510
"2294",27,"con","canon",21,"021_Gitarre_Akustikgitarre",1,328
"2295",27,"con","canon",46,"046_Besteck_Messer",1,464
"2296",27,"con","canon",61,"061_Sitzbank_Baumbank",1,505
"2297",27,"con","canon",1,"001_Baum_Bonsai",1,409
"2298",27,"incon","noncanon",45,"045_Lampe_Wandlampe",1,652
"2299",27,"con","noncanon",117,"117_Muffin",1,725
"2300",27,"con","noncanon",85,"085_Auto_Pickuptruck",1,445
"2301",27,"incon","canon",64,"064_Sofa_Ledersofa",1,473
"2302",27,"incon","canon",15,"015_Blume_Tulpen",1,335
"2303",27,"incon","canon",43,"043_Lampe_Strassenlaterne",1,446
"2304",27,"con","canon",13,"013_Blume_Rosen",1,383
"2305",27,"con","canon",42,"042_Lampe_Stehlampe",1,390
"2306",27,"incon","canon",94,"094_Boot_Segelschiff",1,955
"2307",27,"con","canon",116,"116_Kamin",1,439
"2308",27,"con","canon",26,"026_Kamera_Digitalkamera",1,438
"2309",27,"con","canon",58,"058_Sitzbank_Holzbank_mit_Lehne",1,650
"2310",27,"incon","noncanon",71,"071_Stuhl_Schreibtischstuhl",1,396
"2311",27,"incon","canon",88,"088_Flugzeug_Kampfflieger",1,630
"2312",27,"con","noncanon",91,"091_Flugzeug_Segelflieger",1,465
"2313",27,"con","canon",92,"092_Boot_Ruderboot",1,497
"2314",27,"con","noncanon",8,"008_Bildschirm_Desktop",1,669
"2315",27,"incon","canon",36,"036_Roller",1,372
"2316",27,"incon","noncanon",50,"050_Nuss_Wallnuss",1,385
"2317",27,"con","noncanon",112,"112_Wanne_Badewanne",1,404
"2318",27,"incon","canon",10,"010_Blume_Gaenseblume",1,405
"2319",27,"incon","canon",79,"079_Tisch_Schreibtisch",1,426
"2320",27,"con","noncanon",56,"056_Seife_Fluessigseife",0,912
"2321",27,"incon","canon",40,"040_Lampe_Deckenlampe",1,427
"2322",27,"incon","noncanon",65,"065_Sofa_Zweiersofa",1,887
"2323",27,"incon","noncanon",6,"006_Bett_Einzelbett",1,719
"2324",27,"incon","noncanon",83,"083_Ventilator_Standventilator",1,786
"2325",27,"incon","canon",49,"049_Nuss_Pistazie",1,320
"2326",27,"con","canon",76,"076_Tisch_Holztisch",1,361
"2327",27,"incon","canon",55,"055_Schrank_Kleiderschrank",1,477
"2328",27,"incon","noncanon",96,"096_Auto_Oldtimer",1,379
"2329",27,"incon","noncanon",18,"018_Computer_Tablet",1,870
"2330",27,"con","canon",90,"090_Flugzeug_Zweiteweltkriegsflieger",1,362
"2331",27,"incon","canon",107,"107_Kranz_Adventskranz",1,397
"2332",27,"con","noncanon",119,"119_Paprika",1,344
"2333",27,"incon","canon",115,"115_Kaefig_Vogelkaefig",1,789
"2334",27,"incon","canon",97,"097_Besteck_Gabel",1,439
"2335",27,"incon","noncanon",34,"034_Korb_Waeschekorb",1,417
"2336",27,"con","canon",68,"068_Stuhl_Holzstuhl",1,369
"2337",27,"incon","canon",78,"078_Tisch_Sofatisch",1,681
"2338",27,"con","noncanon",35,"035_Kaffeemaschine_Espressomaschine",0,943
"2339",27,"incon","canon",72,"072_Sessel_Ledersessel",1,463
"2340",27,"incon","canon",53,"053_Regal_Wandregal",1,530
"2341",27,"con","canon",54,"054_Schrank_Bueroschrank",1,465
"2342",27,"incon","canon",2,"002_Baum_Palme",1,493
"2343",27,"incon","noncanon",32,"032_Kopfhoerer_Earbudohrhoerer",1,554
"2344",27,"con","noncanon",22,"022_Gitarre_Elektrogitarre",1,588
"2345",27,"con","noncanon",30,"030_Wippe",1,469
"2346",27,"incon","canon",118,"118_Pilz_Champignon",1,465
"2347",27,"incon","noncanon",9,"009_Bildschirm_Flachbildfernseher",1,872
"2348",27,"con","canon",73,"073_Telefon_Schnurtelefon",1,421
"2349",27,"incon","noncanon",28,"028_Wasserkocher_retroWasserkocher",1,432
"2350",27,"incon","noncanon",100,"100_Besteck_Loeffel",1,380
"2351",27,"con","canon",86,"086_Auto_Polizeiauto",1,449
"2352",27,"incon","canon",44,"044_Lampe_Tischleuchte",1,323
"2353",27,"incon","noncanon",95,"095_Boot_Kreuzfahrtschiff",1,531
"2354",27,"incon","canon",105,"105_Geschenk",1,496
"2355",27,"con","canon",38,"038_Toaster_2ScheibenToaster",1,376
"2356",27,"con","noncanon",25,"025_Glas_Weinglas",1,389
"2357",27,"incon","canon",111,"111_Wagen_Einkaufswagen",1,374
"2358",27,"con","canon",16,"016_Computer_Laptop",1,376
"2359",27,"con","canon",31,"031_Muelltonne",1,316
"2360",27,"incon","canon",12,"012_Blume_Orchidee",1,359
"2361",27,"con","canon",14,"014_Blume_Sonnenblume",1,365
"2362",27,"con","noncanon",41,"041_Lampe_Schreibtischlampe",1,757
"2363",27,"con","noncanon",24,"024_Glas_Trinkglas",1,856
"2364",27,"con","noncanon",87,"087_Auto_Panzer",1,393
"2365",27,"con","noncanon",29,"029_Klavier_Fluegel",1,505
"2366",27,"incon","noncanon",84,"084_Ventilator_Tischventilator",1,344
"2367",27,"con","noncanon",81,"081_Uhr_Digitaluhr",1,936
"2368",27,"con","noncanon",48,"048_Nuss_Mandel",1,440
"2369",27,"incon","noncanon",33,"033_Kopfhoerer_Muschelkopfhoerer",1,468
"2370",27,"con","noncanon",89,"089_Eimer_Muelleimer",1,1254
"2371",27,"incon","noncanon",77,"077_Tisch_Rundtisch",1,500
"2372",27,"con","noncanon",80,"080_Uhr_Armbanduhr",1,786
"2373",27,"incon","noncanon",102,"102_Bett_Kinderbett",1,424
"2374",27,"incon","canon",11,"011_Blume_Kaktus",1,577
"2375",27,"con","noncanon",103,"103_Zahnbuerste",1,571
"2376",27,"incon","noncanon",106,"106_Hydrant",1,541
"2377",27,"con","canon",75,"075_Tisch_Etagentisch",1,375
"2378",27,"incon","canon",52,"052_Regal_Metallregal",1,348
"2379",27,"con","noncanon",5,"005_Bett_Doppelbett",1,337
"2380",27,"incon","canon",99,"099_Eimer_Wassereimer",1,332
"2381",27,"con","noncanon",114,"114_Brokkoli",1,545
"2382",27,"con","noncanon",20,"020_Drucker_Multifunktionsdrucker",1,451
"2383",27,"incon","noncanon",120,"120_Knoblauch",1,461
"2384",27,"incon","canon",37,"037_Mixer_Standmixer",1,531
"2385",27,"incon","canon",101,"101_Becken_Waschbecken",1,401
"2386",27,"con","canon",62,"062_Sofa_Dreiersofa",1,534
"2387",27,"incon","canon",63,"063_Sofa_Ecksofa",1,493
"2388",27,"incon","noncanon",7,"007_Bett_Krankenhausbett",0,934
"2389",27,"incon","noncanon",23,"023_Glas_Sektglas",1,416
"2390",27,"incon","noncanon",98,"098_Auto_Van",1,354
"2391",28,"con","canon",89,"089_Eimer_Muelleimer",0,655
"2392",28,"incon","noncanon",16,"016_Computer_Laptop",0,486
"2393",28,"incon","canon",102,"102_Bett_Kinderbett",0,462
"2394",28,"con","noncanon",111,"111_Wagen_Einkaufswagen",1,640
"2395",28,"incon","noncanon",61,"061_Sitzbank_Baumbank",0,522
"2396",28,"con","noncanon",40,"040_Lampe_Deckenlampe",1,429
"2397",28,"con","noncanon",105,"105_Geschenk",1,612
"2398",28,"incon","canon",45,"045_Lampe_Wandlampe",1,444
"2399",28,"incon","noncanon",13,"013_Blume_Rosen",1,704
"2400",28,"con","canon",87,"087_Auto_Panzer",1,581
"2401",28,"incon","canon",96,"096_Auto_Oldtimer",1,375
"2402",28,"incon","canon",120,"120_Knoblauch",1,572
"2403",28,"incon","noncanon",21,"021_Gitarre_Akustikgitarre",1,851
"2404",28,"incon","canon",50,"050_Nuss_Wallnuss",1,854
"2405",28,"incon","canon",110,"110_Tretauto",1,487
"2406",28,"incon","canon",109,"109_Router",1,511
"2407",28,"con","noncanon",82,"082_Schaukelpferd",0,756
"2408",28,"con","noncanon",37,"037_Mixer_Standmixer",1,841
"2409",28,"con","canon",20,"020_Drucker_Multifunktionsdrucker",1,655
"2410",28,"con","canon",112,"112_Wanne_Badewanne",1,510
"2411",28,"incon","noncanon",75,"075_Tisch_Etagentisch",0,729
"2412",28,"incon","noncanon",76,"076_Tisch_Holztisch",1,702
"2413",28,"incon","noncanon",1,"001_Baum_Bonsai",1,861
"2414",28,"incon","noncanon",73,"073_Telefon_Schnurtelefon",0,693
"2415",28,"con","noncanon",64,"064_Sofa_Ledersofa",1,716
"2416",28,"incon","noncanon",86,"086_Auto_Polizeiauto",1,475
"2417",28,"con","canon",22,"022_Gitarre_Elektrogitarre",1,473
"2418",28,"con","canon",85,"085_Auto_Pickuptruck",1,392
"2419",28,"con","canon",3,"003_Baum_Tanne",1,493
"2420",28,"con","noncanon",79,"079_Tisch_Schreibtisch",1,749
"2421",28,"incon","canon",32,"032_Kopfhoerer_Earbudohrhoerer",1,498
"2422",28,"con","noncanon",115,"115_Kaefig_Vogelkaefig",1,500
"2423",28,"incon","noncanon",68,"068_Stuhl_Holzstuhl",1,476
"2424",28,"incon","canon",6,"006_Bett_Einzelbett",1,417
"2425",28,"incon","noncanon",54,"054_Schrank_Bueroschrank",1,554
"2426",28,"incon","noncanon",17,"017_Computer_PC",1,654
"2427",28,"incon","noncanon",47,"047_Nuss_Erdnuss",1,634
"2428",28,"incon","noncanon",90,"090_Flugzeug_Zweiteweltkriegsflieger",1,387
"2429",28,"con","canon",104,"104_Fahrradstaender",1,608
"2430",28,"incon","canon",33,"033_Kopfhoerer_Muschelkopfhoerer",1,380
"2431",28,"incon","canon",7,"007_Bett_Krankenhausbett",1,1062
"2432",28,"con","noncanon",78,"078_Tisch_Sofatisch",1,597
"2433",28,"incon","canon",23,"023_Glas_Sektglas",1,447
"2434",28,"incon","canon",71,"071_Stuhl_Schreibtischstuhl",1,389
"2435",28,"incon","canon",69,"069_Stuhl_Rollstuhl",1,322
"2436",28,"incon","noncanon",19,"019_Drucker_Heimdrucker",1,444
"2437",28,"incon","noncanon",4,"004_Baum_Weide",1,407
"2438",28,"incon","canon",98,"098_Auto_Van",1,433
"2439",28,"incon","canon",51,"051_Regal_Holzregal",1,428
"2440",28,"incon","canon",106,"106_Hydrant",1,421
"2441",28,"incon","canon",95,"095_Boot_Kreuzfahrtschiff",1,500
"2442",28,"con","noncanon",15,"015_Blume_Tulpen",1,524
"2443",28,"con","noncanon",101,"101_Becken_Waschbecken",1,569
"2444",28,"incon","canon",18,"018_Computer_Tablet",1,1057
"2445",28,"incon","canon",59,"059_Sitzbank_Holzbank_ohne_Lehne",1,449
"2446",28,"con","canon",30,"030_Wippe",1,568
"2447",28,"incon","noncanon",62,"062_Sofa_Dreiersofa",1,587
"2448",28,"con","canon",5,"005_Bett_Doppelbett",1,423
"2449",28,"con","noncanon",11,"011_Blume_Kaktus",1,503
"2450",28,"con","canon",24,"024_Glas_Trinkglas",1,486
"2451",28,"con","noncanon",43,"043_Lampe_Strassenlaterne",0,783
"2452",28,"con","canon",25,"025_Glas_Weinglas",1,334
"2453",28,"incon","canon",34,"034_Korb_Waeschekorb",1,477
"2454",28,"incon","canon",27,"027_Kamera_Spiegelreflexkamera",1,912
"2455",28,"con","noncanon",107,"107_Kranz_Adventskranz",1,438
"2456",28,"con","noncanon",10,"010_Blume_Gaenseblume",1,463
"2457",28,"con","canon",91,"091_Flugzeug_Segelflieger",1,346
"2458",28,"con","noncanon",118,"118_Pilz_Champignon",1,507
"2459",28,"incon","canon",9,"009_Bildschirm_Flachbildfernseher",1,490
"2460",28,"incon","noncanon",46,"046_Besteck_Messer",1,415
"2461",28,"con","noncanon",49,"049_Nuss_Pistazie",1,374
"2462",28,"con","canon",41,"041_Lampe_Schreibtischlampe",1,634
"2463",28,"con","noncanon",99,"099_Eimer_Wassereimer",1,596
"2464",28,"incon","canon",39,"039_Wasserkocher_moderner_Wasserkocher",1,420
"2465",28,"con","canon",56,"056_Seife_Fluessigseife",1,788
"2466",28,"con","noncanon",52,"052_Regal_Metallregal",1,505
"2467",28,"con","noncanon",2,"002_Baum_Palme",1,454
"2468",28,"incon","noncanon",31,"031_Muelltonne",1,348
"2469",28,"con","noncanon",72,"072_Sessel_Ledersessel",1,566
"2470",28,"incon","noncanon",57,"057_Seife_Kernseife",1,572
"2471",28,"incon","canon",28,"028_Wasserkocher_retroWasserkocher",1,407
"2472",28,"incon","noncanon",58,"058_Sitzbank_Holzbank_mit_Lehne",1,579
"2473",28,"con","noncanon",53,"053_Regal_Wandregal",1,847
"2474",28,"con","noncanon",63,"063_Sofa_Ecksofa",1,513
"2475",28,"con","canon",74,"074_Telefon_Smartphone",1,647
"2476",28,"incon","noncanon",14,"014_Blume_Sonnenblume",1,536
"2477",28,"con","noncanon",36,"036_Roller",1,375
"2478",28,"incon","noncanon",66,"066_Stuhl_Barstuhl",1,327
"2479",28,"incon","canon",77,"077_Tisch_Rundtisch",1,292
"2480",28,"con","noncanon",55,"055_Schrank_Kleiderschrank",1,639
"2481",28,"con","canon",114,"114_Brokkoli",1,431
"2482",28,"con","canon",29,"029_Klavier_Fluegel",1,407
"2483",28,"con","canon",67,"067_Stuhl_Buerostuhl",1,393
"2484",28,"incon","noncanon",113,"113_Brezel",1,442
"2485",28,"incon","noncanon",116,"116_Kamin",1,743
"2486",28,"con","canon",70,"070_Stuhl_Schalenstuhl",1,465
"2487",28,"con","canon",119,"119_Paprika",1,414
"2488",28,"incon","canon",100,"100_Besteck_Loeffel",1,475
"2489",28,"incon","noncanon",93,"093_Boot_Kanu",1,840
"2490",28,"con","noncanon",12,"012_Blume_Orchidee",1,350
"2491",28,"con","canon",35,"035_Kaffeemaschine_Espressomaschine",1,423
"2492",28,"incon","noncanon",92,"092_Boot_Ruderboot",1,538
"2493",28,"con","canon",103,"103_Zahnbuerste",1,478
"2494",28,"incon","noncanon",38,"038_Toaster_2ScheibenToaster",1,581
"2495",28,"con","canon",8,"008_Bildschirm_Desktop",1,402
"2496",28,"incon","canon",84,"084_Ventilator_Tischventilator",1,454
"2497",28,"incon","canon",65,"065_Sofa_Zweiersofa",1,426
"2498",28,"con","canon",60,"060_Sitzbank_Schaukelbank",1,601
"2499",28,"incon","canon",83,"083_Ventilator_Standventilator",1,431
"2500",28,"con","noncanon",97,"097_Besteck_Gabel",1,398
"2501",28,"con","canon",80,"080_Uhr_Armbanduhr",1,490
"2502",28,"incon","noncanon",42,"042_Lampe_Stehlampe",1,451
"2503",28,"con","noncanon",94,"094_Boot_Segelschiff",1,767
"2504",28,"con","noncanon",44,"044_Lampe_Tischleuchte",1,710
"2505",28,"con","canon",81,"081_Uhr_Digitaluhr",1,611
"2506",28,"con","noncanon",88,"088_Flugzeug_Kampfflieger",1,423
"2507",28,"con","canon",117,"117_Muffin",1,552
"2508",28,"incon","noncanon",26,"026_Kamera_Digitalkamera",0,721
"2509",28,"con","canon",108,"108_MP3player",1,725
"2510",28,"con","canon",48,"048_Nuss_Mandel",0,382
"2511",29,"con","canon",51,"051_Regal_Holzregal",1,936
"2512",29,"con","noncanon",78,"078_Tisch_Sofatisch",0,721
"2513",29,"incon","noncanon",113,"113_Brezel",1,673
"2514",29,"incon","noncanon",112,"112_Wanne_Badewanne",1,980
"2515",29,"incon","canon",47,"047_Nuss_Erdnuss",0,787
"2516",29,"con","canon",88,"088_Flugzeug_Kampfflieger",1,535
"2517",29,"incon","canon",105,"105_Geschenk",1,717
"2518",29,"con","canon",100,"100_Besteck_Loeffel",1,455
"2519",29,"incon","canon",81,"081_Uhr_Digitaluhr",1,491
"2520",29,"con","canon",73,"073_Telefon_Schnurtelefon",1,626
"2521",29,"incon","noncanon",55,"055_Schrank_Kleiderschrank",1,955
"2522",29,"con","noncanon",62,"062_Sofa_Dreiersofa",1,395
"2523",29,"con","canon",20,"020_Drucker_Multifunktionsdrucker",1,592
"2524",29,"incon","canon",58,"058_Sitzbank_Holzbank_mit_Lehne",1,828
"2525",29,"con","noncanon",19,"019_Drucker_Heimdrucker",1,493
"2526",29,"incon","canon",37,"037_Mixer_Standmixer",1,553
"2527",29,"incon","canon",91,"091_Flugzeug_Segelflieger",1,562
"2528",29,"incon","canon",85,"085_Auto_Pickuptruck",1,392
"2529",29,"con","noncanon",56,"056_Seife_Fluessigseife",1,1534
"2530",29,"incon","noncanon",64,"064_Sofa_Ledersofa",1,381
"2531",29,"con","canon",21,"021_Gitarre_Akustikgitarre",0,483
"2532",29,"con","noncanon",41,"041_Lampe_Schreibtischlampe",1,1335
"2533",29,"incon","noncanon",1,"001_Baum_Bonsai",1,639
"2534",29,"incon","noncanon",24,"024_Glas_Trinkglas",1,642
"2535",29,"incon","noncanon",93,"093_Boot_Kanu",0,1756
"2536",29,"incon","noncanon",89,"089_Eimer_Muelleimer",1,1552
"2537",29,"incon","noncanon",44,"044_Lampe_Tischleuchte",1,558
"2538",29,"incon","noncanon",34,"034_Korb_Waeschekorb",1,510
"2539",29,"con","canon",108,"108_MP3player",1,510
"2540",29,"incon","noncanon",90,"090_Flugzeug_Zweiteweltkriegsflieger",1,503
"2541",29,"incon","canon",106,"106_Hydrant",1,476
"2542",29,"incon","noncanon",53,"053_Regal_Wandregal",1,1314
"2543",29,"incon","canon",22,"022_Gitarre_Elektrogitarre",1,492
"2544",29,"incon","canon",18,"018_Computer_Tablet",1,770
"2545",29,"incon","canon",40,"040_Lampe_Deckenlampe",1,529
"2546",29,"incon","noncanon",48,"048_Nuss_Mandel",1,506
"2547",29,"con","canon",109,"109_Router",1,548
"2548",29,"con","noncanon",116,"116_Kamin",1,963
"2549",29,"con","canon",23,"023_Glas_Sektglas",1,553
"2550",29,"con","canon",42,"042_Lampe_Stehlampe",1,458
"2551",29,"con","canon",104,"104_Fahrradstaender",1,886
"2552",29,"incon","noncanon",75,"075_Tisch_Etagentisch",1,1022
"2553",29,"incon","canon",25,"025_Glas_Weinglas",1,458
"2554",29,"con","canon",107,"107_Kranz_Adventskranz",1,506
"2555",29,"incon","canon",33,"033_Kopfhoerer_Muschelkopfhoerer",1,734
"2556",29,"incon","canon",31,"031_Muelltonne",1,575
"2557",29,"con","canon",13,"013_Blume_Rosen",1,411
"2558",29,"incon","canon",82,"082_Schaukelpferd",1,355
"2559",29,"con","noncanon",7,"007_Bett_Krankenhausbett",1,407
"2560",29,"con","noncanon",36,"036_Roller",1,522
"2561",29,"con","noncanon",4,"004_Baum_Weide",1,764
"2562",29,"incon","canon",60,"060_Sitzbank_Schaukelbank",1,760
"2563",29,"con","noncanon",6,"006_Bett_Einzelbett",0,642
"2564",29,"con","noncanon",50,"050_Nuss_Wallnuss",1,448
"2565",29,"con","noncanon",115,"115_Kaefig_Vogelkaefig",0,1016
"2566",29,"incon","noncanon",2,"002_Baum_Palme",1,601
"2567",29,"con","noncanon",43,"043_Lampe_Strassenlaterne",1,699
"2568",29,"incon","noncanon",84,"084_Ventilator_Tischventilator",1,459
"2569",29,"con","noncanon",66,"066_Stuhl_Barstuhl",1,530
"2570",29,"con","canon",46,"046_Besteck_Messer",1,506
"2571",29,"con","noncanon",76,"076_Tisch_Holztisch",1,397
"2572",29,"incon","noncanon",49,"049_Nuss_Pistazie",1,465
"2573",29,"con","noncanon",120,"120_Knoblauch",1,642
"2574",29,"con","canon",114,"114_Brokkoli",1,504
"2575",29,"con","noncanon",77,"077_Tisch_Rundtisch",1,489
"2576",29,"con","noncanon",118,"118_Pilz_Champignon",1,302
"2577",29,"con","canon",14,"014_Blume_Sonnenblume",1,511
"2578",29,"con","noncanon",87,"087_Auto_Panzer",1,769
"2579",29,"incon","canon",39,"039_Wasserkocher_moderner_Wasserkocher",1,523
"2580",29,"incon","noncanon",72,"072_Sessel_Ledersessel",1,906
"2581",29,"incon","noncanon",80,"080_Uhr_Armbanduhr",0,737
"2582",29,"incon","canon",32,"032_Kopfhoerer_Earbudohrhoerer",1,421
"2583",29,"incon","canon",52,"052_Regal_Metallregal",1,521
"2584",29,"incon","canon",5,"005_Bett_Doppelbett",1,641
"2585",29,"con","canon",86,"086_Auto_Polizeiauto",1,399
"2586",29,"incon","canon",96,"096_Auto_Oldtimer",1,458
"2587",29,"con","canon",101,"101_Becken_Waschbecken",1,879
"2588",29,"incon","noncanon",63,"063_Sofa_Ecksofa",1,866
"2589",29,"incon","canon",68,"068_Stuhl_Holzstuhl",1,615
"2590",29,"con","canon",17,"017_Computer_PC",1,1277
"2591",29,"con","canon",15,"015_Blume_Tulpen",1,350
"2592",29,"con","noncanon",119,"119_Paprika",1,469
"2593",29,"con","noncanon",27,"027_Kamera_Spiegelreflexkamera",1,589
"2594",29,"incon","noncanon",69,"069_Stuhl_Rollstuhl",1,602
"2595",29,"incon","canon",61,"061_Sitzbank_Baumbank",1,789
"2596",29,"con","noncanon",70,"070_Stuhl_Schalenstuhl",1,491
"2597",29,"incon","canon",98,"098_Auto_Van",1,658
"2598",29,"con","noncanon",97,"097_Besteck_Gabel",1,395
"2599",29,"incon","noncanon",74,"074_Telefon_Smartphone",0,772
"2600",29,"incon","noncanon",102,"102_Bett_Kinderbett",1,535
"2601",29,"con","canon",10,"010_Blume_Gaenseblume",1,942
"2602",29,"con","canon",3,"003_Baum_Tanne",1,412
"2603",29,"con","noncanon",9,"009_Bildschirm_Flachbildfernseher",1,854
"2604",29,"incon","canon",94,"094_Boot_Segelschiff",1,515
"2605",29,"incon","noncanon",29,"029_Klavier_Fluegel",1,705
"2606",29,"con","noncanon",111,"111_Wagen_Einkaufswagen",1,302
"2607",29,"con","noncanon",16,"016_Computer_Laptop",1,467
"2608",29,"incon","noncanon",95,"095_Boot_Kreuzfahrtschiff",1,513
"2609",29,"con","noncanon",71,"071_Stuhl_Schreibtischstuhl",1,444
"2610",29,"con","noncanon",92,"092_Boot_Ruderboot",1,398
"2611",29,"incon","noncanon",30,"030_Wippe",1,410
"2612",29,"con","canon",59,"059_Sitzbank_Holzbank_ohne_Lehne",1,388
"2613",29,"con","canon",110,"110_Tretauto",1,433
"2614",29,"incon","canon",54,"054_Schrank_Bueroschrank",1,351
"2615",29,"con","noncanon",67,"067_Stuhl_Buerostuhl",1,613
"2616",29,"incon","noncanon",38,"038_Toaster_2ScheibenToaster",1,344
"2617",29,"incon","canon",117,"117_Muffin",0,410
"2618",29,"con","canon",8,"008_Bildschirm_Desktop",1,1139
"2619",29,"incon","noncanon",83,"083_Ventilator_Standventilator",1,751
"2620",29,"incon","noncanon",99,"099_Eimer_Wassereimer",1,1208
"2621",29,"con","canon",28,"028_Wasserkocher_retroWasserkocher",1,284
"2622",29,"con","canon",45,"045_Lampe_Wandlampe",1,406
"2623",29,"con","noncanon",65,"065_Sofa_Zweiersofa",1,1342
"2624",29,"incon","canon",103,"103_Zahnbuerste",1,702
"2625",29,"incon","noncanon",26,"026_Kamera_Digitalkamera",1,740
"2626",29,"incon","canon",11,"011_Blume_Kaktus",1,692
"2627",29,"con","canon",12,"012_Blume_Orchidee",1,579
"2628",29,"con","canon",79,"079_Tisch_Schreibtisch",1,426
"2629",29,"con","canon",35,"035_Kaffeemaschine_Espressomaschine",1,398
"2630",3,"incon","noncanon",115,"115_Kaefig_Vogelkaefig",1,1606
"2631",3,"con","noncanon",48,"048_Nuss_Mandel",1,646
"2632",3,"incon","noncanon",58,"058_Sitzbank_Holzbank_mit_Lehne",0,2642
"2633",3,"incon","canon",105,"105_Geschenk",1,601
"2634",3,"incon","noncanon",19,"019_Drucker_Heimdrucker",1,632
"2635",3,"con","noncanon",18,"018_Computer_Tablet",0,704
"2636",3,"incon","canon",79,"079_Tisch_Schreibtisch",1,552
"2637",3,"incon","noncanon",113,"113_Brezel",1,429
