"","sub","consistency","rotation","imgID","imagename","correct","response_time","log_RT"
"2178",26,"incon","canon",113,"113_Brezel",1,565,6.33682573114644
"2179",26,"incon","noncanon",22,"022_Gitarre_Elektrogitarre",1,1167,7.06219163228656
"2180",26,"con","noncanon",106,"106_Hydrant",1,475,6.16331480403464
"2181",26,"con","canon",78,"078_Tisch_Sofatisch",1,545,6.30078579466324
"2182",26,"con","canon",10,"010_Blume_Gaenseblume",1,575,6.35437004079735
"2183",26,"incon","noncanon",24,"024_Glas_Trinkglas",1,902,6.80461452006262
"2184",26,"con","noncanon",6,"006_Bett_Einzelbett",1,1076,6.98100574072173
"2185",26,"incon","noncanon",104,"104_Fahrradstaender",1,778,6.65672652417839
"2186",26,"con","canon",97,"097_Besteck_Gabel",1,795,6.67834211465433
"2187",26,"con","canon",72,"072_Sessel_Ledersessel",1,728,6.59030104819669
"2188",26,"incon","canon",17,"017_Computer_PC",1,892,6.79346613258001
"2189",26,"con","noncanon",32,"032_Kopfhoerer_Earbudohrhoerer",1,455,6.12029741895095
"2190",26,"con","noncanon",51,"051_Regal_Holzregal",1,791,6.67329796776765
"2191",26,"con","noncanon",28,"028_Wasserkocher_retroWasserkocher",1,1314,7.18083119904456
"2192",26,"con","noncanon",45,"045_Lampe_Wandlampe",1,972,6.87935580446044
"2194",26,"incon","canon",26,"026_Kamera_Digitalkamera",1,494,6.20253551718792
"2195",26,"con","noncanon",27,"027_Kamera_Spiegelreflexkamera",1,504,6.22257626807137
"2196",26,"incon","canon",13,"013_Blume_Rosen",1,441,6.08904487544685
"2197",26,"con","noncanon",120,"120_Knoblauch",1,486,6.18620862390049
"2198",26,"incon","canon",62,"062_Sofa_Dreiersofa",1,588,6.37672694789863
"2199",26,"con","canon",88,"088_Flugzeug_Kampfflieger",1,481,6.17586727010576
"2200",26,"incon","noncanon",87,"087_Auto_Panzer",1,757,6.62936325343745
"2201",26,"incon","canon",21,"021_Gitarre_Akustikgitarre",1,475,6.16331480403464
"2202",26,"con","noncanon",102,"102_Bett_Kinderbett",1,482,6.1779441140506
"2203",26,"con","canon",64,"064_Sofa_Ledersofa",1,468,6.14846829591765
"2204",26,"con","canon",94,"094_Boot_Segelschiff",1,423,6.04737217904628
"2205",26,"con","canon",107,"107_Kranz_Adventskranz",1,774,6.65157187358973
"2206",26,"incon","noncanon",70,"070_Stuhl_Schalenstuhl",1,520,6.25382881157547
"2207",26,"incon","canon",92,"092_Boot_Ruderboot",1,623,6.43454651878745
"2208",26,"con","noncanon",34,"034_Korb_Waeschekorb",1,625,6.4377516497364
"2209",26,"incon","canon",4,"004_Baum_Weide",1,616,6.42324696353352
"2210",26,"con","noncanon",100,"100_Besteck_Loeffel",1,450,6.10924758276437
"2211",26,"incon","noncanon",5,"005_Bett_Doppelbett",1,770,6.64639051484773
"2212",26,"incon","noncanon",119,"119_Paprika",1,554,6.31716468674728
"2213",26,"con","noncanon",84,"084_Ventilator_Tischventilator",1,728,6.59030104819669
"2214",26,"incon","canon",61,"061_Sitzbank_Baumbank",1,808,6.69456205852109
"2215",26,"incon","noncanon",117,"117_Muffin",1,780,6.65929391968364
"2216",26,"con","noncanon",39,"039_Wasserkocher_moderner_Wasserkocher",1,416,6.03068526026126
"2217",26,"incon","noncanon",48,"048_Nuss_Mandel",1,566,6.33859407820318
"2218",26,"con","noncanon",59,"059_Sitzbank_Holzbank_ohne_Lehne",1,585,6.37161184723186
"2219",26,"con","noncanon",77,"077_Tisch_Rundtisch",1,619,6.4281052726846
"2220",26,"con","canon",105,"105_Geschenk",1,415,6.0282785202307
"2221",26,"incon","canon",58,"058_Sitzbank_Holzbank_mit_Lehne",1,1806,7.49886973397693
"2222",26,"con","canon",53,"053_Regal_Wandregal",1,561,6.3297209055227
"2223",26,"con","noncanon",33,"033_Kopfhoerer_Muschelkopfhoerer",1,405,6.00388706710654
"2224",26,"con","canon",44,"044_Lampe_Tischleuchte",1,489,6.19236248947487
"2225",26,"con","noncanon",109,"109_Router",1,1157,7.05358572719368
"2226",26,"incon","noncanon",3,"003_Baum_Tanne",1,595,6.38856140554563
"2227",26,"con","canon",55,"055_Schrank_Kleiderschrank",1,691,6.53813982376767
"2228",26,"incon","noncanon",114,"114_Brokkoli",1,1056,6.96224346426621
"2229",26,"incon","noncanon",80,"080_Uhr_Armbanduhr",1,941,6.84694313958538
"2230",26,"con","canon",63,"063_Sofa_Ecksofa",1,1010,6.9177056098353
"2231",26,"incon","canon",1,"001_Baum_Bonsai",1,451,6.11146733950268
"2232",26,"con","canon",52,"052_Regal_Metallregal",1,685,6.52941883826223
"2234",26,"con","noncanon",69,"069_Stuhl_Rollstuhl",1,1101,7.00397413672268
"2235",26,"incon","canon",76,"076_Tisch_Holztisch",1,1295,7.16626597413364
"2236",26,"incon","canon",14,"014_Blume_Sonnenblume",1,508,6.23048144757848
"2237",26,"incon","canon",19,"019_Drucker_Heimdrucker",1,1262,7.14045304310116
"2238",26,"incon","canon",46,"046_Besteck_Messer",1,388,5.96100533962327
"2240",26,"con","canon",40,"040_Lampe_Deckenlampe",1,561,6.3297209055227
"2241",26,"incon","canon",66,"066_Stuhl_Barstuhl",1,562,6.33150184989369
"2242",26,"incon","canon",38,"038_Toaster_2ScheibenToaster",1,1507,7.3178761986265
"2243",26,"con","noncanon",7,"007_Bett_Krankenhausbett",1,702,6.55393340402581
"2244",26,"con","noncanon",95,"095_Boot_Kreuzfahrtschiff",1,494,6.20253551718792
"2245",26,"con","noncanon",96,"096_Auto_Oldtimer",1,546,6.30261897574491
"2246",26,"con","canon",79,"079_Tisch_Schreibtisch",1,499,6.21260609575152
"2247",26,"con","canon",11,"011_Blume_Kaktus",1,786,6.66695679242921
"2248",26,"con","canon",43,"043_Lampe_Strassenlaterne",1,807,6.69332366826995
"2249",26,"con","canon",15,"015_Blume_Tulpen",1,396,5.98141421125448
"2250",26,"con","canon",99,"099_Eimer_Wassereimer",1,465,6.14203740558736
"2251",26,"incon","canon",42,"042_Lampe_Stehlampe",1,399,5.98896141688986
"2252",26,"incon","noncanon",35,"035_Kaffeemaschine_Espressomaschine",1,621,6.43133108193348
"2253",26,"con","canon",101,"101_Becken_Waschbecken",1,524,6.26149168432104
"2254",26,"incon","canon",93,"093_Boot_Kanu",1,531,6.27476202124194
"2255",26,"con","noncanon",98,"098_Auto_Van",1,398,5.98645200528444
"2256",26,"incon","canon",68,"068_Stuhl_Holzstuhl",1,334,5.8111409929767
"2257",26,"con","canon",118,"118_Pilz_Champignon",1,369,5.91079664404053
"2258",26,"incon","canon",86,"086_Auto_Polizeiauto",1,322,5.77455154554441
"2259",26,"incon","canon",75,"075_Tisch_Etagentisch",1,337,5.82008293035236
"2260",26,"incon","canon",54,"054_Schrank_Bueroschrank",1,580,6.36302810354046
"2261",26,"incon","noncanon",8,"008_Bildschirm_Desktop",1,523,6.25958146406492
"2262",26,"con","canon",37,"037_Mixer_Standmixer",1,354,5.86929691313377
"2264",26,"incon","noncanon",112,"112_Wanne_Badewanne",1,397,5.98393628068719
"2265",26,"con","noncanon",50,"050_Nuss_Wallnuss",1,500,6.21460809842219
"2266",26,"incon","noncanon",29,"029_Klavier_Fluegel",1,597,6.3919171133926
"2267",26,"incon","noncanon",103,"103_Zahnbuerste",1,327,5.78996017089725
"2268",26,"con","canon",12,"012_Blume_Orchidee",1,346,5.84643877505772
"2269",26,"con","canon",49,"049_Nuss_Pistazie",1,343,5.83773044716594
"2272",27,"con","noncanon",104,"104_Fahrradstaender",1,550,6.30991827822652
"2274",27,"con","noncanon",74,"074_Telefon_Smartphone",1,814,6.70196036600254
"2275",27,"con","noncanon",70,"070_Stuhl_Schalenstuhl",1,955,6.86171134048073
"2276",27,"con","canon",47,"047_Nuss_Erdnuss",1,531,6.27476202124194
"2277",27,"con","canon",113,"113_Brezel",1,363,5.89440283426485
"2278",27,"con","canon",19,"019_Drucker_Heimdrucker",1,573,6.35088571671474
"2279",27,"incon","noncanon",39,"039_Wasserkocher_moderner_Wasserkocher",1,381,5.9427993751267
"2280",27,"incon","noncanon",110,"110_Tretauto",1,473,6.15909538849193
"2281",27,"incon","noncanon",109,"109_Router",1,796,6.67959918584438
"2284",27,"con","canon",66,"066_Stuhl_Barstuhl",1,1081,6.98564181763921
"2285",27,"con","canon",4,"004_Baum_Weide",1,405,6.00388706710654
"2286",27,"con","noncanon",3,"003_Baum_Tanne",1,558,6.32435896238131
"2287",27,"con","noncanon",60,"060_Sitzbank_Schaukelbank",1,503,6.22059017009974
"2288",27,"incon","noncanon",51,"051_Regal_Holzregal",1,557,6.32256523992728
"2289",27,"con","canon",93,"093_Boot_Kanu",1,598,6.39359075395063
"2290",27,"incon","noncanon",27,"027_Kamera_Spiegelreflexkamera",1,386,5.95583736946483
"2291",27,"con","canon",17,"017_Computer_PC",1,670,6.50727771238501
"2292",27,"con","noncanon",67,"067_Stuhl_Buerostuhl",1,417,6.0330862217988
"2293",27,"incon","noncanon",59,"059_Sitzbank_Holzbank_ohne_Lehne",1,510,6.23441072571837
"2294",27,"con","canon",21,"021_Gitarre_Akustikgitarre",1,328,5.79301360838414
"2295",27,"con","canon",46,"046_Besteck_Messer",1,464,6.13988455222626
"2296",27,"con","canon",61,"061_Sitzbank_Baumbank",1,505,6.22455842927536
"2297",27,"con","canon",1,"001_Baum_Bonsai",1,409,6.0137151560428
"2298",27,"incon","noncanon",45,"045_Lampe_Wandlampe",1,652,6.48004456192665
"2299",27,"con","noncanon",117,"117_Muffin",1,725,6.58617165485467
"2300",27,"con","noncanon",85,"085_Auto_Pickuptruck",1,445,6.09807428216624
"2301",27,"incon","canon",64,"064_Sofa_Ledersofa",1,473,6.15909538849193
"2302",27,"incon","canon",15,"015_Blume_Tulpen",1,335,5.81413053182507
"2303",27,"incon","canon",43,"043_Lampe_Strassenlaterne",1,446,6.10031895202006
"2304",27,"con","canon",13,"013_Blume_Rosen",1,383,5.94803498918065
"2305",27,"con","canon",42,"042_Lampe_Stehlampe",1,390,5.96614673912369
"2306",27,"incon","canon",94,"094_Boot_Segelschiff",1,955,6.86171134048073
"2307",27,"con","canon",116,"116_Kamin",1,439,6.08449941307517
"2308",27,"con","canon",26,"026_Kamera_Digitalkamera",1,438,6.08221891037645
"2309",27,"con","canon",58,"058_Sitzbank_Holzbank_mit_Lehne",1,650,6.47697236288968
"2310",27,"incon","noncanon",71,"071_Stuhl_Schreibtischstuhl",1,396,5.98141421125448
"2311",27,"incon","canon",88,"088_Flugzeug_Kampfflieger",1,630,6.44571981938558
"2312",27,"con","noncanon",91,"091_Flugzeug_Segelflieger",1,465,6.14203740558736
"2313",27,"con","canon",92,"092_Boot_Ruderboot",1,497,6.20859002609663
"2314",27,"con","noncanon",8,"008_Bildschirm_Desktop",1,669,6.50578406012823
"2315",27,"incon","canon",36,"036_Roller",1,372,5.91889385427315
"2316",27,"incon","noncanon",50,"050_Nuss_Wallnuss",1,385,5.95324333428778
"2317",27,"con","noncanon",112,"112_Wanne_Badewanne",1,404,6.00141487796115
"2318",27,"incon","canon",10,"010_Blume_Gaenseblume",1,405,6.00388706710654
"2319",27,"incon","canon",79,"079_Tisch_Schreibtisch",1,426,6.05443934626937
"2321",27,"incon","canon",40,"040_Lampe_Deckenlampe",1,427,6.05678401322862
"2322",27,"incon","noncanon",65,"065_Sofa_Zweiersofa",1,887,6.78784498230958
"2323",27,"incon","noncanon",6,"006_Bett_Einzelbett",1,719,6.57786135772105
"2324",27,"incon","noncanon",83,"083_Ventilator_Standventilator",1,786,6.66695679242921
"2325",27,"incon","canon",49,"049_Nuss_Pistazie",1,320,5.76832099579377
"2326",27,"con","canon",76,"076_Tisch_Holztisch",1,361,5.88887795833288
"2327",27,"incon","canon",55,"055_Schrank_Kleiderschrank",1,477,6.16751649088834
"2328",27,"incon","noncanon",96,"096_Auto_Oldtimer",1,379,5.93753620508243
"2329",27,"incon","noncanon",18,"018_Computer_Tablet",1,870,6.76849321164863
"2330",27,"con","canon",90,"090_Flugzeug_Zweiteweltkriegsflieger",1,362,5.89164421182577
"2331",27,"incon","canon",107,"107_Kranz_Adventskranz",1,397,5.98393628068719
"2332",27,"con","noncanon",119,"119_Paprika",1,344,5.8406416573734
"2333",27,"incon","canon",115,"115_Kaefig_Vogelkaefig",1,789,6.67076632084587
"2334",27,"incon","canon",97,"097_Besteck_Gabel",1,439,6.08449941307517
"2335",27,"incon","noncanon",34,"034_Korb_Waeschekorb",1,417,6.0330862217988
"2336",27,"con","canon",68,"068_Stuhl_Holzstuhl",1,369,5.91079664404053
"2337",27,"incon","canon",78,"078_Tisch_Sofatisch",1,681,6.52356230614951
"2339",27,"incon","canon",72,"072_Sessel_Ledersessel",1,463,6.13772705408623
"2340",27,"incon","canon",53,"053_Regal_Wandregal",1,530,6.27287700654617
"2341",27,"con","canon",54,"054_Schrank_Bueroschrank",1,465,6.14203740558736
"2342",27,"incon","canon",2,"002_Baum_Palme",1,493,6.20050917404269
"2343",27,"incon","noncanon",32,"032_Kopfhoerer_Earbudohrhoerer",1,554,6.31716468674728
"2344",27,"con","noncanon",22,"022_Gitarre_Elektrogitarre",1,588,6.37672694789863
"2345",27,"con","noncanon",30,"030_Wippe",1,469,6.15060276844628
"2346",27,"incon","canon",118,"118_Pilz_Champignon",1,465,6.14203740558736
"2347",27,"incon","noncanon",9,"009_Bildschirm_Flachbildfernseher",1,872,6.77078942390898
"2348",27,"con","canon",73,"073_Telefon_Schnurtelefon",1,421,6.04263283368238
"2349",27,"incon","noncanon",28,"028_Wasserkocher_retroWasserkocher",1,432,6.06842558824411
"2350",27,"incon","noncanon",100,"100_Besteck_Loeffel",1,380,5.94017125272043
"2351",27,"con","canon",86,"086_Auto_Polizeiauto",1,449,6.10702288774225
"2352",27,"incon","canon",44,"044_Lampe_Tischleuchte",1,323,5.77765232322266
"2353",27,"incon","noncanon",95,"095_Boot_Kreuzfahrtschiff",1,531,6.27476202124194
"2354",27,"incon","canon",105,"105_Geschenk",1,496,6.20657592672493
"2355",27,"con","canon",38,"038_Toaster_2ScheibenToaster",1,376,5.92958914338989
"2356",27,"con","noncanon",25,"025_Glas_Weinglas",1,389,5.96357934361845
"2357",27,"incon","canon",111,"111_Wagen_Einkaufswagen",1,374,5.92425579741453
"2358",27,"con","canon",16,"016_Computer_Laptop",1,376,5.92958914338989
"2359",27,"con","canon",31,"031_Muelltonne",1,316,5.75574221358691
"2360",27,"incon","canon",12,"012_Blume_Orchidee",1,359,5.88332238848828
"2361",27,"con","canon",14,"014_Blume_Sonnenblume",1,365,5.89989735358249
"2362",27,"con","noncanon",41,"041_Lampe_Schreibtischlampe",1,757,6.62936325343745
"2363",27,"con","noncanon",24,"024_Glas_Trinkglas",1,856,6.75227037614174
"2364",27,"con","noncanon",87,"087_Auto_Panzer",1,393,5.97380961186926
"2365",27,"con","noncanon",29,"029_Klavier_Fluegel",1,505,6.22455842927536
"2366",27,"incon","noncanon",84,"084_Ventilator_Tischventilator",1,344,5.8406416573734
"2367",27,"con","noncanon",81,"081_Uhr_Digitaluhr",1,936,6.84161547647759
"2368",27,"con","noncanon",48,"048_Nuss_Mandel",1,440,6.08677472691231
"2369",27,"incon","noncanon",33,"033_Kopfhoerer_Muschelkopfhoerer",1,468,6.14846829591765
"2370",27,"con","noncanon",89,"089_Eimer_Muelleimer",1,1254,7.13409372119287
"2371",27,"incon","noncanon",77,"077_Tisch_Rundtisch",1,500,6.21460809842219
"2372",27,"con","noncanon",80,"080_Uhr_Armbanduhr",1,786,6.66695679242921
"2373",27,"incon","noncanon",102,"102_Bett_Kinderbett",1,424,6.04973345523196
"2374",27,"incon","canon",11,"011_Blume_Kaktus",1,577,6.3578422665081
"2375",27,"con","noncanon",103,"103_Zahnbuerste",1,571,6.34738920965601
"2376",27,"incon","noncanon",106,"106_Hydrant",1,541,6.29341927884648
"2377",27,"con","canon",75,"075_Tisch_Etagentisch",1,375,5.92692602597041
"2378",27,"incon","canon",52,"052_Regal_Metallregal",1,348,5.85220247977447
"2379",27,"con","noncanon",5,"005_Bett_Doppelbett",1,337,5.82008293035236
"2380",27,"incon","canon",99,"099_Eimer_Wassereimer",1,332,5.80513496891649
"2381",27,"con","noncanon",114,"114_Brokkoli",1,545,6.30078579466324
"2382",27,"con","noncanon",20,"020_Drucker_Multifunktionsdrucker",1,451,6.11146733950268
"2383",27,"incon","noncanon",120,"120_Knoblauch",1,461,6.13339804299665
"2384",27,"incon","canon",37,"037_Mixer_Standmixer",1,531,6.27476202124194
"2385",27,"incon","canon",101,"101_Becken_Waschbecken",1,401,5.99396142730657
"2386",27,"con","canon",62,"062_Sofa_Dreiersofa",1,534,6.2803958389602
"2387",27,"incon","canon",63,"063_Sofa_Ecksofa",1,493,6.20050917404269
"2389",27,"incon","noncanon",23,"023_Glas_Sektglas",1,416,6.03068526026126
"2390",27,"incon","noncanon",98,"098_Auto_Van",1,354,5.86929691313377
"2394",28,"con","noncanon",111,"111_Wagen_Einkaufswagen",1,640,6.46146817635372
"2396",28,"con","noncanon",40,"040_Lampe_Deckenlampe",1,429,6.06145691892802
"2397",28,"con","noncanon",105,"105_Geschenk",1,612,6.41673228251233
"2398",28,"incon","canon",45,"045_Lampe_Wandlampe",1,444,6.09582456243222
"2399",28,"incon","noncanon",13,"013_Blume_Rosen",1,704,6.55677835615804
"2400",28,"con","canon",87,"087_Auto_Panzer",1,581,6.36475075685191
"2401",28,"incon","canon",96,"096_Auto_Oldtimer",1,375,5.92692602597041
"2402",28,"incon","canon",120,"120_Knoblauch",1,572,6.3491389913798
"2403",28,"incon","noncanon",21,"021_Gitarre_Akustikgitarre",1,851,6.74641212857337
"2404",28,"incon","canon",50,"050_Nuss_Wallnuss",1,854,6.74993119378857
"2405",28,"incon","canon",110,"110_Tretauto",1,487,6.18826412308259
"2406",28,"incon","canon",109,"109_Router",1,511,6.2363695902037
"2408",28,"con","noncanon",37,"037_Mixer_Standmixer",1,841,6.73459165997295
"2409",28,"con","canon",20,"020_Drucker_Multifunktionsdrucker",1,655,6.48463523563525
"2410",28,"con","canon",112,"112_Wanne_Badewanne",1,510,6.23441072571837
"2412",28,"incon","noncanon",76,"076_Tisch_Holztisch",1,702,6.55393340402581
"2413",28,"incon","noncanon",1,"001_Baum_Bonsai",1,861,6.75809450442773
"2415",28,"con","noncanon",64,"064_Sofa_Ledersofa",1,716,6.57368016696065
"2416",28,"incon","noncanon",86,"086_Auto_Polizeiauto",1,475,6.16331480403464
"2417",28,"con","canon",22,"022_Gitarre_Elektrogitarre",1,473,6.15909538849193
"2418",28,"con","canon",85,"085_Auto_Pickuptruck",1,392,5.97126183979046
"2419",28,"con","canon",3,"003_Baum_Tanne",1,493,6.20050917404269
"2420",28,"con","noncanon",79,"079_Tisch_Schreibtisch",1,749,6.61873898351722
"2421",28,"incon","canon",32,"032_Kopfhoerer_Earbudohrhoerer",1,498,6.21060007702465
"2422",28,"con","noncanon",115,"115_Kaefig_Vogelkaefig",1,500,6.21460809842219
"2423",28,"incon","noncanon",68,"068_Stuhl_Holzstuhl",1,476,6.16541785423142
"2424",28,"incon","canon",6,"006_Bett_Einzelbett",1,417,6.0330862217988
"2425",28,"incon","noncanon",54,"054_Schrank_Bueroschrank",1,554,6.31716468674728
"2426",28,"incon","noncanon",17,"017_Computer_PC",1,654,6.4831073514572
"2427",28,"incon","noncanon",47,"047_Nuss_Erdnuss",1,634,6.45204895443723
"2428",28,"incon","noncanon",90,"090_Flugzeug_Zweiteweltkriegsflieger",1,387,5.95842469302978
"2429",28,"con","canon",104,"104_Fahrradstaender",1,608,6.41017488196617
"2430",28,"incon","canon",33,"033_Kopfhoerer_Muschelkopfhoerer",1,380,5.94017125272043
"2431",28,"incon","canon",7,"007_Bett_Krankenhausbett",1,1062,6.96790920180188
"2432",28,"con","noncanon",78,"078_Tisch_Sofatisch",1,597,6.3919171133926
"2433",28,"incon","canon",23,"023_Glas_Sektglas",1,447,6.10255859461357
"2434",28,"incon","canon",71,"071_Stuhl_Schreibtischstuhl",1,389,5.96357934361845
"2435",28,"incon","canon",69,"069_Stuhl_Rollstuhl",1,322,5.77455154554441
"2436",28,"incon","noncanon",19,"019_Drucker_Heimdrucker",1,444,6.09582456243222
"2437",28,"incon","noncanon",4,"004_Baum_Weide",1,407,6.00881318544259
"2438",28,"incon","canon",98,"098_Auto_Van",1,433,6.07073772800249
"2439",28,"incon","canon",51,"051_Regal_Holzregal",1,428,6.0591231955818
"2440",28,"incon","canon",106,"106_Hydrant",1,421,6.04263283368238
"2441",28,"incon","canon",95,"095_Boot_Kreuzfahrtschiff",1,500,6.21460809842219
"2442",28,"con","noncanon",15,"015_Blume_Tulpen",1,524,6.26149168432104
"2443",28,"con","noncanon",101,"101_Becken_Waschbecken",1,569,6.34388043412633
"2444",28,"incon","canon",18,"018_Computer_Tablet",1,1057,6.96318998587024
"2445",28,"incon","canon",59,"059_Sitzbank_Holzbank_ohne_Lehne",1,449,6.10702288774225
"2446",28,"con","canon",30,"030_Wippe",1,568,6.34212141872115
"2447",28,"incon","noncanon",62,"062_Sofa_Dreiersofa",1,587,6.3750248198281
"2448",28,"con","canon",5,"005_Bett_Doppelbett",1,423,6.04737217904628
"2449",28,"con","noncanon",11,"011_Blume_Kaktus",1,503,6.22059017009974
"2450",28,"con","canon",24,"024_Glas_Trinkglas",1,486,6.18620862390049
"2452",28,"con","canon",25,"025_Glas_Weinglas",1,334,5.8111409929767
"2453",28,"incon","canon",34,"034_Korb_Waeschekorb",1,477,6.16751649088834
"2454",28,"incon","canon",27,"027_Kamera_Spiegelreflexkamera",1,912,6.81563999007433
"2455",28,"con","noncanon",107,"107_Kranz_Adventskranz",1,438,6.08221891037645
"2456",28,"con","noncanon",10,"010_Blume_Gaenseblume",1,463,6.13772705408623
"2457",28,"con","canon",91,"091_Flugzeug_Segelflieger",1,346,5.84643877505772
"2458",28,"con","noncanon",118,"118_Pilz_Champignon",1,507,6.22851100359118
"2459",28,"incon","canon",9,"009_Bildschirm_Flachbildfernseher",1,490,6.19440539110467
"2460",28,"incon","noncanon",46,"046_Besteck_Messer",1,415,6.0282785202307
"2461",28,"con","noncanon",49,"049_Nuss_Pistazie",1,374,5.92425579741453
"2462",28,"con","canon",41,"041_Lampe_Schreibtischlampe",1,634,6.45204895443723
