"","sub","rotation","imagename","match","imgID","movable","block","correct","response_time","inverse_RT","log_RT"
"2151",16,0,"079_Tisch_Schreibtisch","match",79,0,4,1,548,0.00182481751824818,6.30627528694802
"2152",16,240,"027_Kamera_Spiegelreflexkamera","match",27,1,4,1,449,0.0022271714922049,6.10702288774225
"2154",16,60,"032_Kopfhoerer_Earbudohrhoerer","match",32,1,4,1,475,0.00210526315789474,6.16331480403464
"2155",16,300,"087_Auto_Panzer","match",87,0,4,1,611,0.0016366612111293,6.4150969591716
"2156",16,300,"086_Auto_Polizeiauto","match",86,0,4,1,432,0.00231481481481481,6.06842558824411
"2157",16,300,"058_Sitzbank_Holzbank_mit_Lehne","match",58,0,4,1,895,0.00111731843575419,6.79682371827486
"2158",16,120,"060_Sitzbank_Schaukelbank","mismatch",60,0,4,1,684,0.00146198830409357,6.52795791762255
"2159",16,120,"078_Tisch_Sofatisch","mismatch",78,0,4,1,1201,0.000832639467110741,7.09090982207998
"2160",16,240,"034_Korb_Waeschekorb","mismatch",34,1,4,1,716,0.00139664804469274,6.57368016696065
"2161",16,60,"019_Drucker_Heimdrucker","mismatch",19,0,4,1,592,0.00168918918918919,6.38350663488401
"2162",16,120,"080_Uhr_Armbanduhr","mismatch",80,1,4,1,744,0.00134408602150538,6.61204103483309
"2163",16,240,"010_Blume_Gaenseblume","mismatch",10,1,4,1,965,0.00103626943005181,6.87212810133899
"2164",16,60,"043_Lampe_Strassenlaterne","match",43,0,4,1,709,0.00141043723554302,6.56385552653213
"2165",16,240,"054_Schrank_Bueroschrank","mismatch",54,0,4,1,658,0.00151975683890578,6.48920493132532
"2166",16,240,"072_Sessel_Ledersessel","mismatch",72,0,4,1,518,0.00193050193050193,6.24997524225948
"2167",16,300,"037_Mixer_Standmixer","mismatch",37,1,4,1,682,0.00146627565982405,6.52502965784346
"2168",16,240,"096_Auto_Oldtimer","match",96,0,4,1,715,0.0013986013986014,6.57228254269401
"2169",16,180,"084_Ventilator_Tischventilator","match",84,1,4,1,601,0.00166389351081531,6.39859493453521
"2170",16,120,"040_Lampe_Deckenlampe","match",40,0,4,1,641,0.0015600624024961,6.46302945692067
"2171",16,60,"074_Telefon_Smartphone","mismatch",74,1,4,1,846,0.00118203309692671,6.74051935960622
"2172",16,300,"003_Baum_Tanne","mismatch",3,0,4,1,552,0.00181159420289855,6.31354804627709
"2173",16,240,"025_Glas_Weinglas","mismatch",25,1,4,1,709,0.00141043723554302,6.56385552653213
"2175",16,180,"067_Stuhl_Buerostuhl","mismatch",67,1,4,1,520,0.00192307692307692,6.25382881157547
"2176",16,60,"076_Tisch_Holztisch","match",76,0,4,1,478,0.00209205020920502,6.16961073249146
"2177",16,60,"050_Nuss_Wallnuss","match",50,1,4,1,497,0.00201207243460765,6.20859002609663
"2178",16,300,"031_Klavier_Pianino","mismatch",31,0,4,1,679,0.00147275405007364,6.5206211275587
"2179",16,60,"049_Nuss_Pistazie","mismatch",49,1,4,1,675,0.00148148148148148,6.51471269087253
"2180",16,0,"073_Telefon_Schnurtelefon","match",73,1,4,1,675,0.00148148148148148,6.51471269087253
"2183",16,60,"038_Toaster_2ScheibenToaster","mismatch",38,1,4,1,573,0.00174520069808028,6.35088571671474
"2184",16,120,"059_Sitzbank_Holzbank_ohne_Lehne","match",59,0,4,1,650,0.00153846153846154,6.47697236288968
"2185",16,0,"024_Glas_Trinkglas","mismatch",24,1,4,1,631,0.00158478605388273,6.44730586254121
"2186",16,180,"100_Besteck_Loeffel","mismatch",100,1,4,1,442,0.00226244343891403,6.0913098820777
"2187",16,180,"020_Drucker_Multifunktionsdrucker","mismatch",20,0,4,1,734,0.00136239782016349,6.59850902861452
"2188",16,240,"056_Seife_Fluessigseife","mismatch",56,1,4,1,843,0.00118623962040332,6.73696695800186
"2189",16,0,"018_Computer_Tablet","match",18,1,4,1,657,0.0015220700152207,6.48768401848461
"2190",16,180,"064_Sofa_Ledersofa","match",64,0,4,1,724,0.00138121546961326,6.58479139238572
"2191",16,300,"098_Auto_Van","match",98,0,4,1,1236,0.000809061488673139,7.11963563801764
"2192",16,0,"006_Bett_Einzelbett","match",6,0,4,1,1954,0.000511770726714432,7.57763383260273
"2193",16,120,"046_Besteck_Messer","mismatch",46,1,4,1,1392,0.000718390804597701,7.23849684089437
"2194",16,300,"002_Baum_Palme","mismatch",2,0,4,1,1842,0.000542888165038002,7.51860721681525
"2196",16,180,"009_Bildschirm_Flachbildfernseher","match",9,0,4,1,715,0.0013986013986014,6.57228254269401
"2197",16,240,"035_Kaffeemaschine_Espressomaschine","mismatch",35,0,4,1,673,0.00148588410104012,6.51174532964473
"2198",16,60,"097_Besteck_Gabel","mismatch",97,1,4,1,770,0.0012987012987013,6.64639051484773
"2199",16,240,"088_Flugzeug_Kampfflieger","mismatch",88,0,4,1,920,0.00108695652173913,6.82437367004309
"2200",16,180,"039_Wasserkocher_modernerWasserkocher","mismatch",39,1,4,1,443,0.00225733634311512,6.09356977004514
"2201",16,240,"014_Blume_Sonnenblume","mismatch",14,1,5,1,662,0.00151057401812689,6.49526555593701
"2202",16,120,"018_Computer_Tablet","mismatch",18,1,5,1,1342,0.000745156482861401,7.20191631753163
"2203",16,0,"087_Auto_Panzer","mismatch",87,0,5,1,462,0.00216450216450216,6.13556489108174
"2204",16,0,"025_Glas_Weinglas","mismatch",25,1,5,1,445,0.00224719101123596,6.09807428216624
"2205",16,120,"084_Ventilator_Tischventilator","match",84,1,5,1,792,0.00126262626262626,6.67456139181443
"2206",16,180,"096_Auto_Oldtimer","mismatch",96,0,5,1,541,0.00184842883548983,6.29341927884648
"2207",16,300,"006_Bett_Einzelbett","mismatch",6,0,5,1,743,0.00134589502018843,6.61069604471776
"2208",16,60,"064_Sofa_Ledersofa","mismatch",64,0,5,1,1245,0.000803212851405623,7.12689080889881
"2209",16,60,"007_Bett_Krankenhausbett","mismatch",7,0,5,1,397,0.00251889168765743,5.98393628068719
"2210",16,240,"009_Bildschirm_Flachbildfernseher","match",9,0,5,1,1012,0.000988142292490119,6.91968384984741
"2211",16,180,"093_Boot_Kanu","match",93,1,5,1,856,0.00116822429906542,6.75227037614174
"2212",16,0,"041_Lampe_Schreibtischlampe","match",41,1,5,1,511,0.00195694716242661,6.2363695902037
"2213",16,180,"032_Kopfhoerer_Earbudohrhoerer","mismatch",32,1,5,1,589,0.00169779286926995,6.37842618365159
"2214",16,300,"008_Bildschirm_Desktop","mismatch",8,0,5,1,741,0.00134952766531714,6.60800062529609
"2215",16,180,"059_Sitzbank_Holzbank_ohne_Lehne","mismatch",59,0,5,1,777,0.00128700128700129,6.65544035036765
"2216",16,120,"085_Auto_Pickuptruck","match",85,0,5,1,2416,0.000413907284768212,7.78986855905471
"2217",16,240,"079_Tisch_Schreibtisch","match",79,0,5,1,692,0.00144508670520231,6.53958595561767
"2219",16,240,"015_Blume_Tulpen","mismatch",15,1,5,1,512,0.001953125,6.23832462503951
"2220",16,60,"022_Gitarre_Elektrogitarre","match",22,1,5,1,1106,0.000904159132007233,7.00850518208228
"2221",16,180,"010_Blume_Gaenseblume","mismatch",10,1,5,1,766,0.00130548302872063,6.64118216974059
"2222",16,120,"068_Stuhl_Holzstuhl","match",68,1,5,1,587,0.00170357751277683,6.3750248198281
"2223",16,60,"057_Seife_Kernseife","match",57,1,5,1,500,0.002,6.21460809842219
"2224",16,120,"073_Telefon_Schnurtelefon","match",73,1,5,1,1434,0.000697350069735007,7.26822302115957
"2225",16,180,"049_Nuss_Pistazie","mismatch",49,1,5,1,732,0.00136612021857923,6.59578051396131
"2226",16,240,"063_Sofa_Ecksofa","mismatch",63,0,5,1,1276,0.000783699059561128,7.15148546390474
"2227",16,0,"070_Stuhl_Schalenstuhl","match",70,1,5,1,739,0.0013531799729364,6.6052979209482
"2229",16,240,"042_Lampe_Stehlampe","mismatch",42,0,5,1,575,0.00173913043478261,6.35437004079735
"2230",16,240,"082_Uhr_Wanduhr","mismatch",82,0,5,1,1093,0.000914913083257091,6.99668148817654
"2231",16,300,"023_Glas_Sektglas","mismatch",23,1,5,1,653,0.00153139356814701,6.48157712927643
"2232",16,240,"046_Besteck_Messer","match",46,1,5,1,615,0.0016260162601626,6.42162226780652
"2234",16,300,"088_Flugzeug_Kampfflieger","match",88,0,5,1,1492,0.000670241286863271,7.30787278076371
"2235",16,0,"044_Lampe_Tischleuchte","match",44,1,5,1,545,0.0018348623853211,6.30078579466324
"2236",16,180,"021_Gitarre_Akustikgitarre","match",21,1,5,1,672,0.00148809523809524,6.51025834052315
"2237",16,300,"043_Lampe_Strassenlaterne","mismatch",43,0,5,1,664,0.00150602409638554,6.49828214947643
"2238",16,0,"017_Computer_PC","match",17,0,5,1,947,0.00105596620908131,6.85329909318608
"2239",16,60,"072_Sessel_Ledersessel","match",72,0,5,1,717,0.00139470013947001,6.57507584059962
"2240",16,60,"028_Wasserkocher_retroWasserkocher","mismatch",28,1,5,1,955,0.00104712041884817,6.86171134048073
"2241",16,300,"052_Regal_Metallregal","match",52,0,5,1,722,0.00138504155124654,6.58202513889283
"2242",16,60,"086_Auto_Polizeiauto","mismatch",86,0,5,1,718,0.00139275766016713,6.57646956904822
"2243",16,180,"047_Nuss_Erdnuss","match",47,1,5,1,548,0.00182481751824818,6.30627528694802
"2244",16,300,"077_Tisch_Rundtisch","match",77,0,5,1,547,0.00182815356489945,6.30444880242198
"2245",16,240,"069_Stuhl_Rollstuhl","mismatch",69,1,5,1,565,0.00176991150442478,6.33682573114644
"2246",16,180,"074_Telefon_Smartphone","match",74,1,5,1,654,0.00152905198776758,6.4831073514572
"2247",16,60,"004_Baum_Weide","match",4,0,5,1,789,0.00126742712294043,6.67076632084587
"2248",16,120,"045_Lampe_Wandlampe","mismatch",45,0,5,1,877,0.00114025085518814,6.77650699237218
"2249",16,300,"033_Kopfhoerer_Muschelkopfhoerer","mismatch",33,1,5,1,518,0.00193050193050193,6.24997524225948
"2250",16,0,"071_Stuhl_Schreibtischstuhl","match",71,1,5,1,696,0.0014367816091954,6.54534966033442
"2251",16,180,"051_Regal_Holzregal","match",51,0,5,1,1115,0.000896860986547085,7.01660968389422
"2252",16,300,"034_Korb_Waeschekorb","mismatch",34,1,5,1,1095,0.00091324200913242,6.9985096422506
"2253",16,240,"065_Sofa_Zweiersofa","match",65,0,5,1,1273,0.000785545954438335,7.14913159855741
"2255",16,0,"081_Uhr_Digitaluhr","match",81,1,5,1,814,0.00122850122850123,6.70196036600254
"2256",16,120,"039_Wasserkocher_modernerWasserkocher","match",39,1,5,1,763,0.00131061598951507,6.63725803128446
"2258",16,180,"053_Regal_Wandregal","mismatch",53,0,5,1,584,0.00171232876712329,6.36990098282823
"2259",16,120,"037_Mixer_Standmixer","match",37,1,5,1,959,0.00104275286757039,6.86589107488344
"2260",16,120,"026_Kamera_Digitalkamera","mismatch",26,1,5,1,816,0.00122549019607843,6.70441435496411
"2261",16,0,"075_Tisch_Etagentisch","match",75,0,5,1,655,0.00152671755725191,6.48463523563525
"2262",16,0,"098_Auto_Van","mismatch",98,0,5,1,552,0.00181159420289855,6.31354804627709
"2263",16,60,"020_Drucker_Multifunktionsdrucker","match",20,0,5,1,1164,0.000859106529209622,7.05961762829138
"2264",16,180,"003_Baum_Tanne","match",3,0,5,1,859,0.00116414435389988,6.75576892198425
"2265",16,240,"099_Eimer_Wassereimer","mismatch",99,1,5,1,527,0.00189753320683112,6.26720054854136
"2266",16,0,"036_Kaffeemaschine_Filterkaffeemaschine","mismatch",36,0,5,1,585,0.00170940170940171,6.37161184723186
"2267",16,0,"029_Klavier_Fluegel","match",29,0,5,1,730,0.00136986301369863,6.59304453414244
"2268",16,0,"050_Nuss_Wallnuss","match",50,1,5,1,597,0.0016750418760469,6.3919171133926
"2269",16,180,"012_Blume_Orchidee","mismatch",12,1,5,1,494,0.00202429149797571,6.20253551718792
"2270",16,0,"076_Tisch_Holztisch","mismatch",76,0,5,1,644,0.0015527950310559,6.46769872610435
"2271",16,0,"030_Klavier_Keyboard","match",30,0,5,1,873,0.0011454753722795,6.7719355558396
"2272",16,120,"011_Blume_Kaktus","match",11,0,5,1,830,0.00120481927710843,6.72142570079064
"2273",16,120,"035_Kaffeemaschine_Espressomaschine","mismatch",35,0,5,1,769,0.00130039011703511,6.64509096950564
"2274",16,0,"092_Boot_Ruderboot","match",92,1,5,1,824,0.00121359223300971,6.71417052990947
"2275",16,240,"038_Toaster_2ScheibenToaster","mismatch",38,1,5,1,1116,0.000896057347670251,7.01750614294126
"2276",16,60,"062_Sofa_Dreiersofa","match",62,0,5,1,846,0.00118203309692671,6.74051935960622
"2277",16,60,"095_Boot_Kreuzfahrtschiff","match",95,0,5,1,616,0.00162337662337662,6.42324696353352
"2278",16,300,"083_Ventilator_Standventilator","match",83,0,5,1,509,0.00196463654223969,6.23244801655052
"2279",16,120,"067_Stuhl_Buerostuhl","mismatch",67,1,5,1,542,0.0018450184501845,6.29526600143965
"2280",16,60,"054_Schrank_Bueroschrank","mismatch",54,0,5,1,627,0.00159489633173844,6.44094654063292
"2281",16,120,"089_Eimer_Muelleimer","mismatch",89,1,5,1,462,0.00216450216450216,6.13556489108174
"2282",16,300,"066_Stuhl_Barstuhl","match",66,1,5,1,631,0.00158478605388273,6.44730586254121
"2284",16,0,"048_Nuss_Mandel","match",48,1,5,1,514,0.00194552529182879,6.24222326545517
"2285",16,120,"031_Klavier_Pianino","mismatch",31,0,5,1,966,0.0010351966873706,6.87316383421252
"2286",16,0,"060_Sitzbank_Schaukelbank","mismatch",60,0,5,1,646,0.00154798761609907,6.4707995037826
"2287",16,300,"001_Baum_Bonsai","mismatch",1,0,5,1,460,0.00217391304347826,6.13122648948314
"2288",16,300,"097_Besteck_Gabel","match",97,1,5,1,781,0.00128040973111396,6.66057514983969
"2289",16,240,"013_Blume_Rosen","match",13,1,5,1,686,0.00145772594752187,6.53087762772588
"2291",16,300,"040_Lampe_Deckenlampe","mismatch",40,0,5,1,771,0.0012970168612192,6.64768837356333
"2292",16,0,"005_Bett_Doppelbett","mismatch",5,0,5,1,600,0.00166666666666667,6.39692965521615
"2293",16,180,"055_Schrank_Kleiderschrank","mismatch",55,0,5,1,492,0.00203252032520325,6.19847871649231
"2294",16,300,"024_Glas_Trinkglas","match",24,1,5,1,875,0.00114285714285714,6.77422388635761
"2295",16,240,"094_Boot_Segelschiff","match",94,0,5,1,772,0.00129533678756477,6.64898455002478
"2296",16,0,"002_Baum_Palme","mismatch",2,0,5,1,702,0.00142450142450142,6.55393340402581
"2297",16,0,"090_Flugzeug_Zweiteweltkriegsflieger","match",90,0,5,1,780,0.00128205128205128,6.65929391968364
"2298",16,0,"078_Tisch_Sofatisch","mismatch",78,0,5,1,810,0.00123456790123457,6.69703424766648
"2300",16,300,"091_Flugzeug_Segelflieger","match",91,0,5,1,535,0.00186915887850467,6.28226674689601
"2301",16,180,"068_Stuhl_Holzstuhl","match",68,1,6,1,769,0.00130039011703511,6.64509096950564
"2302",16,180,"034_Korb_Waeschekorb","match",34,1,6,1,708,0.00141242937853107,6.56244409369372
"2303",16,120,"050_Nuss_Wallnuss","mismatch",50,1,6,1,734,0.00136239782016349,6.59850902861452
"2304",16,180,"061_Sitzbank_Baumbank","mismatch",61,0,6,1,617,0.00162074554294976,6.42486902390539
"2305",16,240,"075_Tisch_Etagentisch","mismatch",75,0,6,1,533,0.00187617260787992,6.27852142416584
"2308",16,300,"019_Drucker_Heimdrucker","match",19,0,6,1,742,0.00134770889487871,6.60934924316738
"2309",16,300,"051_Regal_Holzregal","mismatch",51,0,6,1,523,0.00191204588910134,6.25958146406492
"2310",16,180,"007_Bett_Krankenhausbett","mismatch",7,0,6,1,534,0.00187265917602996,6.2803958389602
"2311",16,180,"040_Lampe_Deckenlampe","mismatch",40,0,6,1,546,0.00183150183150183,6.30261897574491
"2313",16,240,"017_Computer_PC","mismatch",17,0,6,1,1082,0.000924214417744917,6.98656645940643
"2314",16,120,"093_Boot_Kanu","match",93,1,6,1,980,0.00102040816326531,6.88755257166462
"2315",16,120,"029_Klavier_Fluegel","mismatch",29,0,6,1,702,0.00142450142450142,6.55393340402581
"2316",16,300,"048_Nuss_Mandel","mismatch",48,1,6,1,478,0.00209205020920502,6.16961073249146
"2317",16,240,"006_Bett_Einzelbett","match",6,0,6,1,578,0.00173010380622837,6.35957386867238
"2318",16,300,"039_Wasserkocher_modernerWasserkocher","mismatch",39,1,6,1,455,0.0021978021978022,6.12029741895095
"2319",16,0,"027_Kamera_Spiegelreflexkamera","match",27,1,6,1,591,0.00169204737732657,6.3818160174061
"2320",16,120,"057_Seife_Kernseife","match",57,1,6,1,404,0.00247524752475248,6.00141487796115
"2321",16,120,"003_Baum_Tanne","mismatch",3,0,6,1,406,0.00246305418719212,6.00635315960173
"2322",16,300,"099_Eimer_Wassereimer","mismatch",99,1,6,1,379,0.00263852242744063,5.93753620508243
"2323",16,300,"100_Besteck_Loeffel","match",100,1,6,1,616,0.00162337662337662,6.42324696353352
"2324",16,300,"064_Sofa_Ledersofa","mismatch",64,0,6,1,521,0.00191938579654511,6.25575004175337
"2325",16,120,"074_Telefon_Smartphone","mismatch",74,1,6,1,431,0.00232018561484919,6.06610809010375
"2327",16,60,"084_Ventilator_Tischventilator","mismatch",84,1,6,1,578,0.00173010380622837,6.35957386867238
"2328",16,240,"098_Auto_Van","mismatch",98,0,6,1,673,0.00148588410104012,6.51174532964473
"2329",16,0,"010_Blume_Gaenseblume","match",10,1,6,1,370,0.0027027027027027,5.91350300563827
"2330",16,180,"043_Lampe_Strassenlaterne","match",43,0,6,1,591,0.00169204737732657,6.3818160174061
"2332",16,0,"013_Blume_Rosen","mismatch",13,1,6,1,537,0.00186219739292365,6.28599809450886
"2333",16,300,"076_Tisch_Holztisch","mismatch",76,0,6,1,427,0.00234192037470726,6.05678401322862
"2334",16,240,"078_Tisch_Sofatisch","mismatch",78,0,6,1,675,0.00148148148148148,6.51471269087253
"2335",16,60,"079_Tisch_Schreibtisch","mismatch",79,0,6,1,1055,0.000947867298578199,6.96129604591017
"2336",16,300,"011_Blume_Kaktus","match",11,0,6,1,621,0.00161030595813205,6.43133108193348
"2338",16,120,"020_Drucker_Multifunktionsdrucker","match",20,0,6,1,490,0.00204081632653061,6.19440539110467
"2339",16,120,"065_Sofa_Zweiersofa","mismatch",65,0,6,1,493,0.00202839756592292,6.20050917404269
"2340",16,120,"049_Nuss_Pistazie","mismatch",49,1,6,1,660,0.00151515151515152,6.49223983502047
"2341",16,300,"067_Stuhl_Buerostuhl","match",67,1,6,1,641,0.0015600624024961,6.46302945692067
"2342",16,60,"044_Lampe_Tischleuchte","match",44,1,6,1,624,0.0016025641025641,6.43615036836943
"2343",16,180,"041_Lampe_Schreibtischlampe","mismatch",41,1,6,1,721,0.0013869625520111,6.58063913728495
"2344",16,60,"008_Bildschirm_Desktop","mismatch",8,0,6,1,464,0.0021551724137931,6.13988455222626
"2345",16,60,"024_Glas_Trinkglas","mismatch",24,1,6,1,601,0.00166389351081531,6.39859493453521
"2346",16,0,"095_Boot_Kreuzfahrtschiff","match",95,0,6,1,464,0.0021551724137931,6.13988455222626
"2347",16,60,"096_Auto_Oldtimer","match",96,0,6,1,532,0.0018796992481203,6.27664348934164
"2348",16,300,"018_Computer_Tablet","match",18,1,6,1,1035,0.000966183574879227,6.94215670569947
"2349",16,240,"045_Lampe_Wandlampe","mismatch",45,0,6,1,615,0.0016260162601626,6.42162226780652
"2350",16,120,"012_Blume_Orchidee","mismatch",12,1,6,1,544,0.00183823529411765,6.29894924685594
"2351",16,180,"035_Kaffeemaschine_Espressomaschine","match",35,0,6,1,633,0.00157977883096367,6.45047042214418
"2352",16,240,"089_Eimer_Muelleimer","match",89,1,6,1,818,0.00122249388753056,6.70686233660275
"2353",16,120,"054_Schrank_Bueroschrank","match",54,0,6,1,771,0.0012970168612192,6.64768837356333
"2354",16,240,"001_Baum_Bonsai","match",1,0,6,1,929,0.00107642626480086,6.83410873881384
"2355",16,180,"063_Sofa_Ecksofa","match",63,0,6,1,642,0.00155763239875389,6.46458830368996
"2356",16,0,"083_Ventilator_Standventilator","mismatch",83,0,6,1,664,0.00150602409638554,6.49828214947643
"2357",16,0,"014_Blume_Sonnenblume","mismatch",14,1,6,1,698,0.00143266475644699,6.54821910276237
"2358",16,60,"042_Lampe_Stehlampe","mismatch",42,0,6,1,458,0.00218340611353712,6.12686918411419
"2359",16,240,"059_Sitzbank_Holzbank_ohne_Lehne","match",59,0,6,1,525,0.0019047619047619,6.26339826259162
"2360",16,240,"037_Mixer_Standmixer","mismatch",37,1,6,1,529,0.00189035916824197,6.2709884318583
"2361",16,240,"028_Wasserkocher_retroWasserkocher","match",28,1,6,1,551,0.00181488203266788,6.31173480915291
"2362",16,240,"092_Boot_Ruderboot","match",92,1,6,1,594,0.00168350168350168,6.38687931936265
"2364",16,240,"097_Besteck_Gabel","mismatch",97,1,6,1,461,0.00216919739696312,6.13339804299665
"2365",16,240,"060_Sitzbank_Schaukelbank","match",60,0,6,1,683,0.00146412884333821,6.52649485957079
"2366",16,300,"085_Auto_Pickuptruck","match",85,0,6,1,410,0.0024390243902439,6.01615715969835
"2367",16,240,"062_Sofa_Dreiersofa","match",62,0,6,1,610,0.00163934426229508,6.41345895716736
"2368",16,60,"016_Computer_Laptop","mismatch",16,1,6,1,892,0.00112107623318386,6.79346613258001
"2369",16,60,"047_Nuss_Erdnuss","mismatch",47,1,6,1,502,0.00199203187250996,6.21860011969173
"2370",16,120,"072_Sessel_Ledersessel","match",72,0,6,1,569,0.00175746924428822,6.34388043412633
"2372",16,60,"077_Tisch_Rundtisch","match",77,0,6,1,661,0.00151285930408472,6.49375383985169
"2373",16,300,"030_Klavier_Keyboard","match",30,0,6,1,634,0.00157728706624606,6.45204895443723
"2374",16,300,"090_Flugzeug_Zweiteweltkriegsflieger","match",90,0,6,1,517,0.00193423597678917,6.24804287450843
"2375",16,240,"058_Sitzbank_Holzbank_mit_Lehne","match",58,0,6,1,803,0.0012453300124533,6.68835471394676
"2377",16,300,"070_Stuhl_Schalenstuhl","match",70,1,6,1,531,0.00188323917137476,6.27476202124194
"2378",16,60,"094_Boot_Segelschiff","mismatch",94,0,6,1,596,0.00167785234899329,6.39024066706535
